Condition,VH + ζ + 221 + Her 1,VH + ζ + 221 + Her 2,VH + ζ + 221 + Her 3,VL + ζ + 221 + Her 1,VL + ζ + 221 + Her 2,VL + ζ + 221 + Her 3,VH + ζ + 221 1,VH + ζ + 221 2,VH + ζ + 221 3,VL + ζ + 221 1,VL + ζ + 221 2,VL + ζ + 221 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
427,2.919739,3.303687,2.727765,3.698637,4.238364,3.428773,1.703361,1.844033,1.633025,3.440373,3.928448,3.196336,,,,,,,
427.5,2.91896,3.302752,2.727064,3.696776,4.236131,3.427098,1.703361,1.844033,1.633025,3.443049,3.931659,3.198744,,,,,,,
428,2.920323,3.304388,2.728291,3.699017,4.23882,3.429115,1.703576,1.844291,1.633218,3.446399,3.935678,3.201759,,,,,,,
428.5,2.924739,3.309687,2.732265,3.699972,4.239966,3.429975,1.703276,1.843932,1.632949,3.448196,3.937835,3.203376,,,,,,,
429,2.925357,3.310428,2.732821,3.702345,4.242814,3.432111,1.704419,1.845303,1.633977,3.452254,3.942705,3.207028,,,,,,,
429.5,2.929034,3.314841,2.736131,3.709243,4.251092,3.438319,1.704782,1.845738,1.634304,3.456913,3.948295,3.211221,,,,,,,
430,2.932283,3.31874,2.739055,3.711538,4.253846,3.440384,1.704906,1.845888,1.634416,3.464604,3.957525,3.218144,,,,,,,
430.5,2.935739,3.322887,2.742165,3.716093,4.259312,3.444484,1.704906,1.845888,1.634416,3.464604,3.957525,3.218144,,,,,,,
431,2.934513,3.321416,2.741062,3.71912,4.262944,3.447208,1.704906,1.845888,1.634416,3.477139,3.972567,3.229425,,,,,,,
431.5,2.934389,3.321267,2.74095,3.722402,4.266882,3.450162,1.704706,1.845647,1.634236,3.480962,3.977155,3.232866,,,,,,,
432,2.935739,3.322887,2.742165,3.723854,4.268625,3.451469,1.704782,1.845738,1.634304,3.483016,3.979619,3.234715,,,,,,,
432.5,2.936966,3.324359,2.743269,3.725244,4.270293,3.45272,1.704419,1.845303,1.633977,3.483136,3.979763,3.234822,,,,,,,
433,2.938477,3.326173,2.74463,3.72613,4.271356,3.453517,1.703276,1.843932,1.632949,3.489246,3.987095,3.240321,,,,,,,
433.5,2.940624,3.328749,2.746562,3.728312,4.273974,3.455481,1.703276,1.843932,1.632949,3.495947,3.995136,3.246352,,,,,,,
434,2.940624,3.328749,2.746562,3.728516,4.274219,3.455664,1.704419,1.845303,1.633977,3.49634,3.995609,3.246706,,,,,,,
434.5,2.938744,3.326493,2.74487,3.730672,4.276806,3.457605,1.704419,1.845303,1.633977,3.500509,4.000611,3.250458,,,,,,,
435,2.938744,3.326493,2.74487,3.731049,4.277259,3.457944,1.704782,1.845738,1.634304,3.49755,3.99706,3.247795,,,,,,,
435.5,2.93814,3.325768,2.744326,3.736556,4.283867,3.4629,1.705115,1.846138,1.634604,3.500992,4.001191,3.250893,,,,,,,
436,2.941241,3.32949,2.747117,3.738543,4.286252,3.464689,1.704782,1.845738,1.634304,3.500992,4.001191,3.250893,,,,,,,
436.5,2.940624,3.328749,2.746562,3.744977,4.293972,3.470479,1.705073,1.846088,1.634566,3.500509,4.000611,3.250458,,,,,,,
437,2.941244,3.329492,2.747119,3.745783,4.29494,3.471205,1.705073,1.846088,1.634566,3.502646,4.003176,3.252382,,,,,,,
437.5,2.942203,3.330643,2.747982,3.747441,4.296929,3.472697,1.705073,1.846088,1.634566,3.50135,4.00162,3.251215,,,,,,,
438,2.941723,3.330068,2.747551,3.750322,4.300386,3.47529,1.705115,1.846138,1.634604,3.506666,4.007999,3.255999,,,,,,,
438.5,2.941625,3.32995,2.747462,3.751114,4.301337,3.476003,1.704906,1.845888,1.634416,3.502646,4.003176,3.252382,,,,,,,
439,2.941244,3.329492,2.747119,3.750977,4.301172,3.475879,1.705073,1.846088,1.634566,3.503943,4.004731,3.253548,,,,,,,
439.5,2.941241,3.32949,2.747117,3.752291,4.302749,3.477062,1.705373,1.846447,1.634835,3.510025,4.01203,3.259022,,,,,,,
440,2.940072,3.328087,2.746065,3.761755,4.314106,3.48558,1.705373,1.846447,1.634835,3.509389,4.011267,3.25845,,,,,,,
440.5,2.941244,3.329492,2.747119,3.763862,4.316634,3.487476,1.705115,1.846138,1.634604,3.511089,4.013306,3.25998,,,,,,,
441,2.941723,3.330068,2.747551,3.763936,4.316723,3.487542,1.705031,1.846037,1.634528,3.509403,4.011284,3.258463,,,,,,,
441.5,2.942724,3.331269,2.748452,3.766011,4.319213,3.48941,1.704906,1.845888,1.634416,3.510631,4.012758,3.259568,,,,,,,
442,2.942724,3.331269,2.748452,3.764867,4.31784,3.48838,1.704906,1.845888,1.634416,3.51732,4.020784,3.265588,,,,,,,
442.5,2.943506,3.332207,2.749155,3.770124,4.324149,3.493112,1.705373,1.846447,1.634835,3.519021,4.022825,3.267119,,,,,,,
443,2.946009,3.335211,2.751408,3.776032,4.331238,3.498429,1.70579,1.846948,1.635211,3.523934,4.02872,3.27154,,,,,,,
443.5,2.946583,3.335899,2.751924,3.776737,4.332084,3.499063,1.706039,1.847247,1.635435,3.523421,4.028106,3.271079,,,,,,,
444,2.945438,3.334526,2.750894,3.783209,4.339851,3.504888,1.70579,1.846948,1.635211,3.523635,4.028362,3.271271,,,,,,,
444.5,2.944214,3.333057,2.749793,3.78405,4.34086,3.505645,1.705658,1.84679,1.635092,3.524233,4.029079,3.271809,,,,,,,
445,2.942203,3.330643,2.747982,3.789118,4.346942,3.510206,1.705527,1.846632,1.634974,3.527965,4.033558,3.275169,,,,,,,
445.5,2.943506,3.332207,2.749155,3.791608,4.34993,3.512447,1.70545,1.846539,1.634905,3.531001,4.037201,3.277901,,,,,,,
446,2.942464,3.330956,2.748217,3.796931,4.356317,3.517238,1.70579,1.846948,1.635211,3.529845,4.035814,3.276861,,,,,,,
446.5,2.94345,3.33214,2.749105,3.798393,4.358072,3.518554,1.705115,1.846138,1.634604,3.538185,4.045823,3.284367,,,,,,,
447,2.942203,3.330643,2.747982,3.797977,4.357572,3.518179,1.705527,1.846632,1.634974,3.539148,4.046978,3.285234,,,,,,,
447.5,2.943506,3.332207,2.749155,3.802317,4.36278,3.522085,1.70545,1.846539,1.634905,3.5433,4.05196,3.28897,,,,,,,
448,2.944867,3.33384,2.75038,3.805431,4.366517,3.524888,1.705373,1.846447,1.634835,3.539552,4.047462,3.285596,,,,,,,
448.5,2.946762,3.336115,2.752086,3.806842,4.36821,3.526158,1.70579,1.846948,1.635211,3.539552,4.047462,3.285596,,,,,,,
449,2.946672,3.336007,2.752005,3.807525,4.36903,3.526773,1.705373,1.846447,1.634835,3.541466,4.049759,3.287319,,,,,,,
449.5,2.943506,3.332207,2.749155,3.816641,4.379969,3.534977,1.705373,1.846447,1.634835,3.543271,4.051926,3.288944,,,,,,,
450,2.942203,3.330643,2.747982,3.81711,4.380532,3.535399,1.70579,1.846948,1.635211,3.545841,4.055009,3.291257,,,,,,,
450.5,2.941963,3.330356,2.747767,3.825225,4.39027,3.542703,1.705527,1.846632,1.634974,3.543271,4.051926,3.288944,,,,,,,
451,2.941386,3.329663,2.747247,3.826492,4.39179,3.543843,1.705373,1.846447,1.634835,3.545029,4.054034,3.290526,,,,,,,
451.5,2.941527,3.329832,2.747374,3.826206,4.391447,3.543585,1.705244,1.846293,1.634719,3.546229,4.055475,3.291606,,,,,,,
452,2.941386,3.329663,2.747247,3.833145,4.399774,3.549831,1.705073,1.846088,1.634566,3.545029,4.054034,3.290526,,,,,,,
452.5,2.941625,3.32995,2.747462,3.832993,4.399592,3.549694,1.705031,1.846037,1.634528,3.546229,4.055475,3.291606,,,,,,,
453,2.943506,3.332207,2.749155,3.835229,4.402275,3.551706,1.705031,1.846037,1.634528,3.545841,4.055009,3.291257,,,,,,,
453.5,2.943561,3.332274,2.749205,3.840002,4.408002,3.556002,1.705244,1.846293,1.634719,3.547843,4.057412,3.293059,,,,,,,
454,2.945438,3.334526,2.750894,3.843454,4.412145,3.559109,1.705373,1.846447,1.634835,3.548067,4.05768,3.29326,,,,,,,
454.5,2.945438,3.334526,2.750894,3.850627,4.420752,3.565564,1.705115,1.846138,1.634604,3.548073,4.057687,3.293266,,,,,,,
455,2.948219,3.337863,2.753397,3.855533,4.42664,3.56998,1.705115,1.846138,1.634604,3.548067,4.05768,3.29326,,,,,,,
455.5,2.949884,3.339861,2.754896,3.85593,4.427116,3.570337,1.705115,1.846138,1.634604,3.551694,4.062033,3.296525,,,,,,,
456,2.949277,3.339133,2.754349,3.860509,4.432611,3.574458,1.70459,1.845508,1.634131,3.556951,4.068341,3.301256,,,,,,,
456.5,2.94932,3.339184,2.754388,3.863602,4.436322,3.577242,1.704706,1.845647,1.634236,3.559169,4.071003,3.303252,,,,,,,
457,2.94932,3.339184,2.754388,3.863945,4.436734,3.577551,1.704906,1.845888,1.634416,3.561256,4.073507,3.305131,,,,,,,
457.5,2.94932,3.339184,2.754388,3.865253,4.438304,3.578728,1.704492,1.84539,1.634043,3.561364,4.073637,3.305228,,,,,,,
458,2.94932,3.339184,2.754388,3.865581,4.438697,3.579023,1.70459,1.845508,1.634131,3.564439,4.077326,3.307995,,,,,,,
458.5,2.949716,3.339659,2.754744,3.873086,4.447703,3.585777,1.705073,1.846088,1.634566,3.564439,4.077326,3.307995,,,,,,,
459,2.953885,3.344662,2.758497,3.872999,4.447599,3.585699,1.704706,1.845647,1.634236,3.564281,4.077137,3.307853,,,,,,,
459.5,2.953885,3.344662,2.758497,3.873721,4.448465,3.586349,1.704492,1.84539,1.634043,3.570802,4.084962,3.313722,,,,,,,
460,2.956382,3.347658,2.760744,3.882796,4.459355,3.594516,1.704434,1.845321,1.633991,3.576693,4.092031,3.319024,,,,,,,
460.5,2.960664,3.352796,2.764597,3.882696,4.459235,3.594426,1.704344,1.845213,1.63391,3.5817,4.09804,3.32353,,,,,,,
461,2.957436,3.348923,2.761693,3.882616,4.459139,3.594354,1.704232,1.845078,1.633808,3.581884,4.098261,3.323696,,,,,,,
461.5,2.960664,3.352796,2.764597,3.887141,4.464569,3.598427,1.704374,1.845249,1.633937,3.577884,4.093461,3.320096,,,,,,,
462,2.962048,3.354457,2.765843,3.888397,4.466076,3.599557,1.704419,1.845303,1.633977,3.581884,4.098261,3.323696,,,,,,,
462.5,2.961767,3.35412,2.76559,3.887141,4.464569,3.598427,1.704434,1.845321,1.633991,3.584475,4.10137,3.326027,,,,,,,
463,2.964481,3.357377,2.768033,3.889311,4.467173,3.60038,1.704374,1.845249,1.633937,3.586324,4.103589,3.327692,,,,,,,
463.5,2.963234,3.355881,2.766911,3.890583,4.4687,3.601525,1.704232,1.845078,1.633808,3.586518,4.103822,3.327866,,,,,,,
464,2.964481,3.357377,2.768033,3.902281,4.482737,3.612053,1.704344,1.845213,1.63391,3.587119,4.104543,3.328407,,,,,,,
464.5,2.967413,3.360895,2.770671,3.902281,4.482737,3.612053,1.704434,1.845321,1.633991,3.587536,4.105043,3.328782,,,,,,,
465,2.965951,3.359141,2.769356,3.904084,4.484901,3.613676,1.704344,1.845213,1.63391,3.58921,4.107052,3.330289,,,,,,,
465.5,2.967912,3.361495,2.771121,3.907486,4.488983,3.616737,1.703955,1.844746,1.633559,3.587536,4.105043,3.328782,,,,,,,
466,2.968574,3.362289,2.771717,3.911194,4.493433,3.620075,1.704404,1.845285,1.633964,3.58921,4.107052,3.330289,,,,,,,
466.5,2.973386,3.368064,2.776048,3.914672,4.497606,3.623205,1.704374,1.845249,1.633937,3.58921,4.107052,3.330289,,,,,,,
467,2.975583,3.3707,2.778025,3.915705,4.498846,3.624135,1.704232,1.845078,1.633808,3.58921,4.107052,3.330289,,,,,,,
467.5,2.974728,3.369674,2.777255,3.919516,4.503419,3.627564,1.703791,1.844549,1.633412,3.59034,4.108408,3.331306,,,,,,,
468,2.975128,3.370153,2.777615,3.922812,4.507374,3.630531,1.703192,1.84383,1.632872,3.59455,4.11346,3.335095,,,,,,,
468.5,2.973424,3.368109,2.776082,3.925382,4.510458,3.632844,1.703192,1.84383,1.632872,3.595126,4.114151,3.335613,,,,,,,
469,2.973876,3.368652,2.776489,3.930792,4.51695,3.637713,1.703192,1.84383,1.632872,3.595384,4.11446,3.335845,,,,,,,
469.5,2.973386,3.368064,2.776048,3.932939,4.519527,3.639645,1.704232,1.845078,1.633808,3.595524,4.114628,3.335971,,,,,,,
470,2.975703,3.370844,2.778133,3.937642,4.52517,3.643878,1.704232,1.845078,1.633808,3.597786,4.117343,3.338007,,,,,,,
470.5,2.976803,3.372164,2.779123,3.940335,4.528402,3.646302,1.704374,1.845249,1.633937,3.597786,4.117343,3.338007,,,,,,,
471,2.978407,3.374089,2.780566,3.940018,4.528022,3.646016,1.704232,1.845078,1.633808,3.601353,4.121623,3.341217,,,,,,,
471.5,2.979372,3.375247,2.781435,3.940335,4.528402,3.646302,1.704119,1.844942,1.633707,3.602014,4.122416,3.341812,,,,,,,
472,2.978407,3.374089,2.780566,3.947393,4.536872,3.652654,1.703955,1.844746,1.633559,3.607692,4.12923,3.346923,,,,,,,
472.5,2.977782,3.373339,2.780004,3.948143,4.537772,3.653329,1.704119,1.844942,1.633707,3.603475,4.124169,3.343127,,,,,,,
473,2.977971,3.373566,2.780174,3.949972,4.539966,3.654975,1.703955,1.844746,1.633559,3.602889,4.123467,3.3426,,,,,,,
473.5,2.977877,3.373452,2.780089,3.956176,4.547411,3.660558,1.703955,1.844746,1.633559,3.602889,4.123467,3.3426,,,,,,,
474,2.977971,3.373566,2.780174,3.957154,4.548585,3.661439,1.704119,1.844942,1.633707,3.609132,4.130958,3.348219,,,,,,,
474.5,2.978407,3.374089,2.780566,3.960921,4.553105,3.664829,1.704232,1.845078,1.633808,3.612833,4.1354,3.35155,,,,,,,
475,2.979372,3.375247,2.781435,3.960921,4.553105,3.664829,1.704232,1.845078,1.633808,3.613384,4.136061,3.352046,,,,,,,
475.5,2.980642,3.37677,2.782578,3.961688,4.554026,3.665519,1.70455,1.84546,1.634095,3.615026,4.138031,3.353523,,,,,,,
476,2.979955,3.375946,2.78196,3.967515,4.561018,3.670764,1.704434,1.845321,1.633991,3.616319,4.139583,3.354687,,,,,,,
476.5,2.979955,3.375946,2.78196,3.967515,4.561018,3.670764,1.704434,1.845321,1.633991,3.616332,4.139598,3.354699,,,,,,,
477,2.981636,3.377963,2.783473,3.973447,4.568136,3.676102,1.704232,1.845078,1.633808,3.61631,4.139572,3.354679,,,,,,,
477.5,2.983863,3.380635,2.785477,3.971895,4.566274,3.674706,1.704344,1.845213,1.63391,3.617394,4.140873,3.355655,,,,,,,
478,2.985556,3.382667,2.787,3.974516,4.569419,3.677064,1.704119,1.844942,1.633707,3.621743,4.146091,3.359568,,,,,,,
478.5,2.984737,3.381684,2.786263,3.974771,4.569725,3.677294,1.703576,1.844291,1.633218,3.626082,4.151298,3.363474,,,,,,,
479,2.985556,3.382667,2.787,3.973895,4.568674,3.676506,1.703576,1.844291,1.633218,3.626082,4.151298,3.363474,,,,,,,
479.5,2.98532,3.382384,2.786788,3.977124,4.572549,3.679412,1.703276,1.843932,1.632949,3.626082,4.151298,3.363474,,,,,,,
480,2.984737,3.381684,2.786263,3.980579,4.576695,3.682521,1.703145,1.843774,1.63283,3.631568,4.157882,3.368411,,,,,,,
480.5,2.983882,3.380659,2.785494,3.984012,4.580814,3.685611,1.702576,1.843091,1.632318,3.633364,4.160037,3.370028,,,,,,,
481,2.984319,3.381183,2.785887,3.991354,4.589625,3.692219,1.702316,1.84278,1.632085,3.635131,4.162158,3.371618,,,,,,,
481.5,2.984319,3.381183,2.785887,3.992439,4.590927,3.693195,1.702334,1.842801,1.632101,3.635131,4.162158,3.371618,,,,,,,
482,2.987795,3.385354,2.789016,3.992549,4.591059,3.693294,1.701753,1.842104,1.631578,3.636973,4.164367,3.373275,,,,,,,
482.5,2.99539,3.394468,2.795851,3.99648,4.595776,3.696832,1.70169,1.842028,1.631521,3.641811,4.170173,3.37763,,,,,,,
483,2.998212,3.397854,2.79839,3.993481,4.592177,3.694133,1.701753,1.842104,1.631578,3.646461,4.175753,3.381815,,,,,,,
483.5,2.996796,3.396155,2.797116,3.997,4.5964,3.6973,1.702334,1.842801,1.632101,3.650529,4.180634,3.385476,,,,,,,
484,2.998826,3.398592,2.798944,4.002369,4.602843,3.702132,1.702083,1.8425,1.631875,3.650529,4.180634,3.385476,,,,,,,
484.5,2.9995,3.3994,2.79955,4.009806,4.611767,3.708825,1.703097,1.843717,1.632788,3.653324,4.183989,3.387991,,,,,,,
485,2.997791,3.397349,2.798011,4.010002,4.612002,3.709002,1.703096,1.843716,1.632787,3.657214,4.188656,3.391492,,,,,,,
485.5,2.994881,3.393858,2.795393,4.012712,4.615254,3.711441,1.702576,1.843091,1.632318,3.656052,4.187262,3.390446,,,,,,,
486,2.991642,3.38997,2.792478,4.011588,4.613906,3.710429,1.7028,1.84336,1.63252,3.654022,4.184826,3.38862,,,,,,,
486.5,2.994881,3.393858,2.795393,4.014006,4.616807,3.712605,1.702316,1.84278,1.632085,3.656052,4.187262,3.390446,,,,,,,
487,2.998212,3.397854,2.79839,4.018417,4.6221,3.716575,1.702083,1.8425,1.631875,3.656052,4.187262,3.390446,,,,,,,
487.5,2.995595,3.394714,2.796036,4.014006,4.616807,3.712605,1.701817,1.84218,1.631635,3.654456,4.185347,3.38901,,,,,,,
488,2.998212,3.397854,2.79839,4.018417,4.6221,3.716575,1.701851,1.842221,1.631666,3.659968,4.191961,3.393971,,,,,,,
488.5,2.999221,3.399065,2.799299,4.018417,4.6221,3.716575,1.702083,1.8425,1.631875,3.660128,4.192154,3.394116,,,,,,,
489,2.999421,3.399305,2.799479,4.01888,4.622656,3.716992,1.701753,1.842104,1.631578,3.666903,4.200283,3.400212,,,,,,,
489.5,3.00031,3.400372,2.800279,4.019222,4.623066,3.7173,1.701834,1.8422,1.63165,3.66994,4.203928,3.402946,,,,,,,
490,3.001822,3.402187,2.80164,4.018689,4.622427,3.71682,1.70169,1.842028,1.631521,3.676592,4.211911,3.408933,,,,,,,
490.5,3.00129,3.401548,2.801161,4.014006,4.616807,3.712605,1.701753,1.842104,1.631578,3.681255,4.217506,3.413129,,,,,,,
491,3.001681,3.402017,2.801513,4.013678,4.616414,3.71231,1.701477,1.841772,1.631329,3.682652,4.219182,3.414386,,,,,,,
491.5,3.002284,3.402741,2.802056,4.014006,4.616807,3.712605,1.701477,1.841772,1.631329,3.684177,4.221013,3.415759,,,,,,,
492,3.002284,3.402741,2.802056,4.017813,4.621376,3.716032,1.701645,1.841974,1.631481,3.69729,4.236748,3.427561,,,,,,,
492.5,3.002185,3.402622,2.801967,4.018785,4.622542,3.716907,1.701645,1.841974,1.631481,3.701208,4.24145,3.431087,,,,,,,
493,3.002284,3.402741,2.802056,4.019222,4.623066,3.7173,1.701753,1.842104,1.631578,3.705836,4.247003,3.435253,,,,,,,
493.5,3.004062,3.404874,2.803655,4.026135,4.631362,3.723522,1.701538,1.841846,1.631385,3.706545,4.247854,3.43589,,,,,,,
494,3.004979,3.405974,2.804481,4.032318,4.638782,3.729086,1.701753,1.842104,1.631578,3.706524,4.247829,3.435872,,,,,,,
494.5,3.003196,3.403835,2.802876,4.03611,4.643332,3.732499,1.701753,1.842104,1.631578,3.706573,4.247888,3.435916,,,,,,,
495,3.00274,3.403288,2.802466,4.03611,4.643332,3.732499,1.701817,1.84218,1.631635,3.711145,4.253373,3.44003,,,,,,,
495.5,3.003783,3.404539,2.803405,4.040984,4.649181,3.736886,1.701538,1.841846,1.631385,3.706573,4.247888,3.435916,,,,,,,
496,3.004062,3.404874,2.803655,4.041937,4.650324,3.737743,1.7016,1.84192,1.63144,3.706601,4.247922,3.435941,,,,,,,
496.5,3.00485,3.40582,2.804365,4.041421,4.649705,3.737279,1.701817,1.84218,1.631635,3.706503,4.247804,3.435853,,,,,,,
497,3.004737,3.405684,2.804263,4.041937,4.650324,3.737743,1.702316,1.84278,1.632085,3.706747,4.248096,3.436072,,,,,,,
497.5,3.004343,3.405211,2.803908,4.043221,4.651865,3.738899,1.703096,1.843716,1.632787,3.706892,4.248271,3.436203,,,,,,,
498,3.00335,3.40402,2.803015,4.04437,4.653244,3.739933,1.703098,1.843718,1.632789,3.706545,4.247854,3.43589,,,,,,,
498.5,3.004062,3.404874,2.803655,4.048128,4.657754,3.743315,1.703097,1.843717,1.632788,3.711258,4.253509,3.440132,,,,,,,
499,3.00274,3.403288,2.802466,4.044865,4.653838,3.740379,1.703097,1.843717,1.632788,3.706573,4.247888,3.435916,,,,,,,
499.5,3.004623,3.405548,2.804161,4.049588,4.659506,3.744629,1.702334,1.842801,1.632101,3.714449,4.257339,3.443004,,,,,,,
500,3.004737,3.405684,2.804263,4.051903,4.662284,3.746713,1.701817,1.84218,1.631635,3.714449,4.257339,3.443004,,,,,,,
500.5,3.007236,3.408684,2.806513,4.059317,4.67118,3.753385,1.701753,1.842104,1.631578,3.716859,4.260231,3.445173,,,,,,,
501,3.00972,3.411664,2.808748,4.059317,4.67118,3.753385,1.70169,1.842028,1.631521,3.716494,4.259793,3.444845,,,,,,,
501.5,3.011332,3.413598,2.810198,4.059556,4.671467,3.7536,1.70169,1.842028,1.631521,3.724178,4.269014,3.451761,,,,,,,
502,3.016019,3.419223,2.814417,4.062042,4.67445,3.755838,1.70169,1.842028,1.631521,3.729065,4.274878,3.456159,,,,,,,
502.5,3.016031,3.419237,2.814428,4.064378,4.677254,3.75794,1.701477,1.841772,1.631329,3.733804,4.280565,3.460424,,,,,,,
503,3.016031,3.419237,2.814428,4.062693,4.675232,3.756424,1.701645,1.841974,1.631481,3.735446,4.282535,3.461901,,,,,,,
503.5,3.016031,3.419237,2.814428,4.069386,4.683263,3.762447,1.701145,1.841374,1.631031,3.737087,4.284505,3.463379,,,,,,,
504,3.016043,3.419251,2.814438,4.068561,4.682273,3.761705,1.701538,1.841846,1.631385,3.735446,4.282535,3.461901,,,,,,,
504.5,3.016031,3.419237,2.814428,4.06635,4.67962,3.759715,1.701817,1.84218,1.631635,3.738032,4.285638,3.464228,,,,,,,
505,3.0167,3.42004,2.81503,4.068561,4.682273,3.761705,1.702083,1.8425,1.631875,3.746802,4.296163,3.472122,,,,,,,
505.5,3.017953,3.421543,2.816157,4.070576,4.684691,3.763518,1.701851,1.842221,1.631666,3.747311,4.296773,3.47258,,,,,,,
506,3.018922,3.422706,2.81703,4.071674,4.686009,3.764507,1.701753,1.842104,1.631578,3.747311,4.296773,3.47258,,,,,,,
506.5,3.019029,3.422835,2.817126,4.072104,4.686525,3.764894,1.701538,1.841846,1.631385,3.747569,4.297082,3.472812,,,,,,,
507,3.019605,3.423526,2.817645,4.084012,4.700814,3.775611,1.701645,1.841974,1.631481,3.747827,4.297392,3.473044,,,,,,,
507.5,3.019854,3.423825,2.817869,4.086915,4.704298,3.778224,1.701645,1.841974,1.631481,3.744361,4.293234,3.469925,,,,,,,
508,3.019854,3.423825,2.817869,4.087055,4.704466,3.77835,1.701753,1.842104,1.631578,3.74935,4.29922,3.474415,,,,,,,
508.5,3.020216,3.424259,2.818194,4.090517,4.70862,3.781465,1.701851,1.842221,1.631666,3.753569,4.304283,3.478212,,,,,,,
509,3.020397,3.424476,2.818357,4.089469,4.707363,3.780522,1.7016,1.84192,1.63144,3.756624,4.307949,3.480962,,,,,,,
509.5,3.020104,3.424124,2.818093,4.091324,4.709589,3.782192,1.7016,1.84192,1.63144,3.756191,4.307429,3.480572,,,,,,,
510,3.018785,3.422542,2.816907,4.091284,4.709541,3.782156,1.7016,1.84192,1.63144,3.757872,4.309447,3.482085,,,,,,,
510.5,3.018335,3.422002,2.816502,4.094561,4.713473,3.785105,1.701477,1.841772,1.631329,3.756624,4.307949,3.480962,,,,,,,
511,3.018022,3.421627,2.81622,4.094561,4.713473,3.785105,1.701177,1.841412,1.631059,3.756191,4.307429,3.480572,,,,,,,
511.5,3.01805,3.421661,2.816245,4.098112,4.717734,3.788301,1.701538,1.841846,1.631385,3.757872,4.309447,3.482085,,,,,,,
512,3.017953,3.421543,2.816157,4.098154,4.717785,3.788339,1.701162,1.841395,1.631046,3.757057,4.308469,3.481352,,,,,,,
512.5,3.017362,3.420835,2.815626,4.100278,4.720334,3.79025,1.701334,1.841601,1.631201,3.757057,4.308469,3.481352,,,,,,,
513,3.017883,3.42146,2.816095,4.100667,4.7208,3.7906,1.7016,1.84192,1.63144,3.757057,4.308469,3.481352,,,,,,,
513.5,3.017006,3.420407,2.815305,4.103034,4.723641,3.792731,1.701538,1.841846,1.631385,3.758781,4.310537,3.482903,,,,,,,
514,3.017006,3.420407,2.815305,4.103053,4.723664,3.792748,1.701191,1.84143,1.631072,3.757057,4.308469,3.481352,,,,,,,
514.5,3.016359,3.419631,2.814723,4.10185,4.72222,3.791665,1.701477,1.841772,1.631329,3.758875,4.31065,3.482987,,,,,,,
515,3.016359,3.419631,2.814723,4.103068,4.723682,3.792761,1.701645,1.841974,1.631481,3.765064,4.318077,3.488558,,,,,,,
515.5,3.0167,3.42004,2.81503,4.110217,4.73226,3.799195,1.701538,1.841846,1.631385,3.767712,4.321254,3.49094,,,,,,,
516,3.017953,3.421543,2.816157,4.110217,4.73226,3.799195,1.701477,1.841772,1.631329,3.76797,4.321564,3.491173,,,,,,,
516.5,3.018036,3.421644,2.816233,4.110217,4.73226,3.799195,1.701477,1.841772,1.631329,3.767886,4.321463,3.491098,,,,,,,
517,3.018022,3.421627,2.81622,4.113836,4.736603,3.802452,1.701162,1.841395,1.631046,3.767886,4.321463,3.491098,,,,,,,
517.5,3.017953,3.421543,2.816157,4.120043,4.744052,3.808039,1.701,1.8412,1.6309,3.76797,4.321564,3.491173,,,,,,,
518,3.017883,3.42146,2.816095,4.119273,4.743128,3.807346,1.701,1.8412,1.6309,3.77064,4.324768,3.493576,,,,,,,
