"FSC-A", "FSC-H", "SSC-A", "FL-A", "PE-A", "PerCP-A", "Cy55PerCP-A", "Cy7PE-A", "APC-A", "Alexa700-A", "Cy7APC-A", "PacB-A", "AmCy-A", "QDot605-A", "BUV395-A", "BUV737-A", "BUV496-A", "Time", "Comp-FL-A", "Comp-PE-A", "Comp-PerCP-A", "Comp-Cy55PerCP-A", "Comp-Cy7PE-A", "Comp-APC-A", "Comp-Alexa700-A", "Comp-Cy7APC-A", "Comp-PacB-A", "Comp-AmCy-A", "Comp-QDot605-A", "Comp-BUV395-A", "Comp-BUV737-A", "Comp-BUV496-A", "Event #"
186826,154391,105898,688.2,249.24,232.5,306.28,-32.24,329.6,82.56,80,1082.75,3082.11,2053.32,1299.2,335.36,30208,160.753,678.764,94.8306,228.029,-262.64,-44.9571,332.185,38.4094,110.546,885.682,2568.28,417.386,926.964,-606.165,20510.4,75813
244982,165100,208763,368.28,189.1,185.38,346.58,130.82,36.48,9.6,-62.72,1173.63,3255.35,1165.82,1658.24,579.84,72672.6,160.766,360.411,37.2914,182.744,-42.268,97.175,36.8563,126.356,-34.0142,965.26,2729.85,-455.5,446.744,-715.187,62580.8,75820
202868,156781,107772,643.56,161.2,84.94,326.74,-71.92,-109.44,104.96,31.36,1055.06,2714.33,1410.77,926.08,288,35167.4,160.865,636.653,43.8819,71.1151,147.245,-111.399,-113.913,210.251,44.1963,882.377,2205.96,200.629,392.502,-401.274,26874.4,75854
216400,158610,176520,576.6,255.44,118.42,538.78,163.68,236.16,-33.92,-62.08,1275.87,3387.41,2041.96,948.48,176,21989.8,160.904,562.295,155.37,87.5917,291.348,99.7194,230.567,-90.8489,-36.7624,1060.37,2807.81,483.928,760.562,-514.091,11484.7,75868
210231,177691,148437,420.36,211.42,101.06,308.14,52.7,446.72,215.68,58.24,1123.93,2648.3,1255.99,555.52,89.6,20788.5,160.913,408.516,130.124,81.5074,107.62,18.054,443.448,74.0087,42.0032,960.082,2126.66,50.9538,322.57,-452.12,12802.3,75870
173757,141765,179171,618.14,155,168.64,404.24,62.62,415.36,242.56,-108.8,1192.8,2720.01,1579.04,875.52,293.76,21827.2,160.918,607.04,31.589,158.793,11.1824,24.3587,415.846,123.504,-130.505,1026.7,2143.86,267.344,618.177,-446.256,13707.1,75873
166642,135485,205213,243.66,203.36,109.74,369.52,125.24,334.72,127.36,85.76,746.92,2202.42,944.3,831.36,156.8,29739.5,160.925,233.369,129.103,90.1296,165.869,79.6807,329.819,43.2074,84.3814,603.082,1873.4,-142.112,409.164,-530.975,22787.6,75877
183214,140961,175306,535.06,258.54,73.78,207.7,7.44,278.4,106.24,145.92,936.49,2730.66,1197.06,1219.84,501.12,63950.7,160.928,525.67,128.764,55.9123,75.2096,-16.212,274.481,44.5261,153.167,758.756,2303.11,-50.5083,135.878,-442.113,55408.1,75878
149151,97592,232040,1653.54,538.78,528.86,1049.66,0,439.68,151.04,115.84,1265.22,4176.22,2982,1166.72,919.68,37333.1,160.936,1637.4,207.83,506.111,-208.095,-93.9011,439.627,57.2632,137.637,988.143,3529.99,427.899,711.283,-618.853,24071.9,75881
238837,160097,216539,906.44,326.74,282.72,383.16,141.36,-85.76,-199.68,-24.96,1172.92,3873.05,2083.14,1699.2,670.72,69466.9,160.963,898.777,97.4229,279.94,-281.951,120.487,-81.8367,-11.8976,45.3014,917.68,3330.94,3.10398,606.309,-724.507,57126.9,75897
206414,152029,238299,755.16,216.38,138.26,167.4,127.72,100.48,72.32,87.68,910.93,3323.51,1424.97,1109.12,222.08,36412.8,160.972,748.09,70.6291,132.709,-131.759,118.633,100.97,125.236,98.4638,687.025,2904.16,-219.069,620.399,-568.809,25670.2,75902
212402,152369,188128,342.24,218.24,159.34,306.9,-24.8,168.32,-37.12,-10.24,1067.84,3181.51,1363.91,1290.24,336.64,65421.4,160.981,333.659,86.4479,151.16,-22.1547,-53.2472,167.526,31.2205,44.9194,861.131,2716.95,-211.612,236.304,-774.566,55440.2,75904
172145,139913,185931,303.18,219.48,506.54,1124.06,132.06,289.28,183.04,-23.04,915.9,2210.23,949.98,981.12,497.28,41588.5,160.983,291.595,26.6046,503.652,-3.45069,11.5262,286.879,246.886,-0.998695,777.805,1772.45,-675.568,337.278,-1055.28,34948.3,75906
157045,137038,164949,430.28,94.24,133.3,249.24,48.98,393.6,222.08,19.84,864.78,2487.13,1323.44,1288.96,489.6,49578.9,161.002,421.977,-30.1388,133.211,-61.0181,28.2276,393.844,123.875,4.89893,704.275,2087.64,103.865,474.633,-482.01,41809.6,75914
225294,157701,188418,703.7,326.12,89.9,513.36,64.48,254.08,216.96,-39.68,1349.71,3319.96,1914.16,1833.6,689.92,80126.7,161.01,689.395,161.627,55.7517,345.735,0.195043,246.964,179.214,-48.9127,1140.52,2680.41,462.482,454.314,-619.924,70075,75916
148514,116957,168118,348.44,310.62,401.14,1223.88,159.34,126.72,-8.32,91.52,1094.11,3077.14,1794.17,1193.6,1025.92,52814.1,161.031,333.006,136.039,374.401,331.305,12.9789,117.044,-17.5552,118.117,894.499,2592.06,-65.1633,363.738,-496.241,43209.3,75928
101592,78043,124949,429.66,233.12,68.82,349.68,148.18,457.6,315.52,-63.36,758.28,1919.13,1197.06,644.48,188.8,16811.5,161.058,418.026,161.837,41.1768,215.278,106.276,454.245,134.5,-116.87,636.569,1556.68,322.041,429.681,-305.799,10974,75941
210325,140174,221465,987.04,282.1,271.56,504.68,42.78,17.28,62.72,-3.2,1602.47,3814.83,2124.32,1806.72,954.88,82983.7,161.067,976.935,33.4072,266.905,-141.546,1.01045,18.2062,175.16,20.4625,1366.69,3035.19,213.64,397.089,-607.796,71532.9,75952
188464,143370,207130,938.06,328.6,166.16,487.94,378.2,545.28,1.92,165.12,1026.66,2981.29,1617.38,697.6,289.28,32337.9,161.079,922.7,164.702,137.708,135.638,324.956,540.256,-188.051,163.292,833.2,2493.21,137.664,283.86,-501.394,22988.1,75961
194760,154317,153960,446.4,341,88.04,296.98,26.04,632.96,343.04,115.2,1287.94,2873.37,1733.82,1640.96,505.6,54654.1,161.108,431.339,228.745,58.0255,115.684,-3.96228,628.813,111.566,83.8965,1112.97,2267.43,462.165,744.635,-517.807,46012.5,75973
175997,136153,189662,484.22,342.86,471.2,1214.58,-5.58,152.96,128,99.2,943.59,2373.53,2071.07,1015.04,826.88,41621.1,161.124,470.632,145.281,450.086,112.493,-135.922,146.591,163.279,126.165,793.162,1917.57,420.975,357.917,-675.504,34388.8,75982
142999,112897,84574.8,466.24,117.18,192.2,160.58,127.1,74.24,89.6,88.32,659.59,1932.62,1126.77,264.96,51.84,6603.52,161.137,462.208,13.5093,199.761,-314.999,128.144,78.1504,148.808,85.7185,535.206,1613.22,31.1901,266.245,-400.739,571.747,75986
245005,187751,190816,811.58,260.4,210.18,523.9,141.98,545.28,316.8,136.96,2027.05,5809.93,2668.89,1338.24,605.44,41237.8,161.198,793.119,95.0012,192.251,64.9601,85.1026,541.499,120.978,102.33,1651.88,4900.81,-51.168,895.223,-501.285,23055.8,76011
144626,117243,159263,281.48,107.88,95.48,290.16,-6.82,62.08,-1.92,37.76,630.48,1815.47,625.51,584.32,297.6,33710.1,161.219,276.007,26.568,88.0113,104.567,-43.8183,58.8839,15.9598,58.2584,512.455,1533.67,-263.344,42.2849,-303.986,28056.1,76018
229412,178297,203770,328.6,329.84,129.58,285.82,35.34,465.28,191.36,-50.56,1408.64,3688.45,1579.04,1123.84,421.12,29809.9,161.22,315.109,246.193,105.29,25.8159,7.48977,465.247,14.113,-65.9678,1176.22,3065.24,-148.906,775.052,-319.03,18412.9,76019
145555,111112,118177,216.38,137.64,55.18,114.08,88.66,95.36,7.04,6.4,116.44,366.36,320.21,-30.08,98.56,815.36,161.231,213.415,102.597,45.2295,-14.5014,79.348,95.575,-36.8384,-2.37626,92.4,304.297,76.0159,-22.9888,0.68568,-324.011,76028
136522,101896,136807,377.58,74.4,63.24,430.28,63.24,72.96,201.6,2.56,316.66,893.89,492.74,48,-30.72,4051.2,161.231,371.563,19.1171,45.8217,320.406,2.36409,66.1242,198.384,-23.3702,256.275,725.237,59.5004,19.6003,-296.752,1339.14,76030
206207,157213,160108,797.94,166.78,39.68,153.14,144.46,189.44,144,90.24,977.67,2612.8,1371.72,1248.64,478.08,51962.2,161.265,789.481,24.4222,27.5348,67.89,128.527,186.65,98.8095,70.8874,810.641,2134.39,263.595,377.988,-333.04,43912.8,76041
93284.2,86697,89089,151.9,176.08,171.12,152.52,0.62,265.6,259.84,1.92,285.42,1016.72,1004.65,248.32,156.16,3365.76,161.274,147.789,116.674,169.986,-282.834,3.1897,270.347,200.481,-30.843,217.997,880.411,291.866,243,-229.393,128.216,76045
220879,168360,179936,544.36,174.84,50.84,528.24,-18.6,344.96,139.52,14.08,910.93,2765.45,1274.45,1624.32,800.64,68121.6,161.279,532.059,48.5296,23.0307,471.849,-97.1954,335.293,-18.1139,12.0875,728.07,2354.64,67.0247,455.015,-303.299,59388.1,76049
220320,173738,222375,1160.64,641.08,431.52,977.12,184.76,218.88,88.32,103.04,1383.08,4226.63,2415.42,542.08,331.52,11833,161.303,1143.21,416.337,388.659,14.3293,86.9179,215.133,97.9822,119.874,1105.79,3562.63,-24.4115,602.509,-703.448,-1463.66,76064
219510,168628,207977,519.56,179.18,128.34,606.98,67.58,194.56,68.48,30.72,1452.66,3700.52,1633.71,540.16,217.6,17962.2,161.303,505.611,87.4091,102.656,364.607,-13.9602,186.312,6.8193,39.3699,1218.43,3043.83,-40.5738,430.613,-390.543,6622.4,76065
149032,126568,136764,569.16,282.1,102.3,474.92,93.62,461.44,247.04,26.88,957.79,2791.72,1202.03,1207.04,190.72,28809,161.351,555.598,178.937,70.1538,310.923,30.9215,454.572,92.8815,10.9849,775.372,2345.11,-109.247,836.024,-585.061,20009.3,76080
146969,100844,229549,506.54,221.96,99.82,473.06,-12.4,700.8,534.4,2.56,445.17,1874.4,841.35,174.08,-7.04,3201.92,161.368,494.326,151.019,69.8244,306.888,-76.1961,694.698,252.584,-71.1354,313.343,1662.56,-116.485,230.199,-387.3,-2865.93,76090
229305,180308,134805,887.22,357.12,266.6,347.2,170.5,396.8,24.96,99.84,1304.27,3425.75,2612.8,730.24,246.4,13136,161.372,874.506,191.287,253.671,-330.009,161.014,400.711,-62.5714,115.452,1089.49,2800.97,798.018,715.779,-498.591,2544.12,76091
216554,150700,218745,383.16,115.32,-13.02,125.86,24.18,206.08,-62.08,2.56,839.22,2331.64,1233.27,1221.12,382.72,54615.7,161.393,375.194,30.6809,-27.0314,177.196,6.25288,202.425,-118.027,32.5229,689.545,1959.89,299.384,308.709,-340.945,47333.7,76102
187566,150073,191104,1180.48,242.42,158.1,561.72,19.84,511.36,205.44,116.48,1228.3,3657.92,2161.95,1519.36,619.52,51369.6,161.423,1165.75,37.0191,135.092,212.748,-45.6266,504.811,19.8895,113.984,988.829,3058.06,432.881,748.028,-514.185,39853.9,76118
104200,91809,127556,412.3,101.68,179.8,218.24,-81.84,215.04,5.12,-94.72,486.35,1619.51,1103.34,633.6,164.48,15398.4,161.556,408.324,0.726946,184.567,-220.686,-90.0527,219.503,-4.52042,-60.948,380.284,1389.3,142.521,459.118,-408.002,10228.5,76184
194615,152793,187442,490.42,150.04,206.46,492.9,124.62,520.96,120.32,164.48,810.82,2467.25,1783.52,811.52,293.12,24443.5,161.563,478.482,29.2054,196.955,0.953881,77.0049,517.818,-43.7892,168.833,649.72,2095.65,450.653,520.625,-536.973,16598.4,76189
188802,139301,185310,496,7.44,113.46,733.46,76.88,304,211.84,22.4,918.74,2827.93,1255.99,1536,398.08,60585,161.589,483.602,-125.501,97.4319,543.502,-28.2142,291.934,165.869,26.809,730.117,2408.29,-43.5789,544.7,-819.005,51650.2,76195
224228,175104,224561,376.96,130.82,106.02,281.48,-19.22,163.84,140.8,74.88,1343.32,3434.27,2354.36,1472.64,556.16,55166.7,161.618,366.652,17.4171,98.73,0.424457,-42.1527,161.69,134.184,81.4775,1127.28,2825.89,810.367,600.125,-463.997,44607.4,76203
155482,126408,165683,376.34,199.02,40.92,159.96,-49.6,240,17.28,-47.36,1018.85,2697.29,1178.6,1015.04,372.48,36835.8,161.652,367.668,121.721,23.9548,96.2242,-68.4426,238.573,-69.738,-29.8169,848.149,2242.44,6.11709,466.284,-231.522,28490.2,76213
221713,172718,164635,570.4,214.52,155.62,160.58,41.54,293.76,46.08,20.48,1210.55,3234.76,1488.87,1404.8,353.92,41511,161.653,561.598,79.7049,151.987,-191.62,37.7016,296.371,8.23224,44.9222,1006.53,2674.63,-80.8365,813.302,-553.244,31458.8,76214
197229,143914,224175,1293.94,523.9,214.52,740.28,64.48,172.8,119.68,-9.6,1407.93,3914.23,2803.79,849.28,268.16,29375.4,161.668,1277.24,320.678,166.024,256.819,-14.5994,166.317,125.352,3.25154,1154.69,3219.91,877.884,525.676,-632.704,17282.3,76218
189719,134052,157316,466.86,244.9,156.86,165.54,97.34,30.72,58.24,-59.52,912.35,2777.52,1245.34,1129.6,335.36,48346.2,161.688,460.934,113.087,152.235,-185.693,92.8847,34.0603,164.343,-46.5506,731.568,2360.5,-168.889,360.683,-566.289,39641.5,76225
157388,127289,188860,768.18,482.98,276.52,719.82,250.48,532.48,248.32,15.36,1427.81,3988.07,2328.09,1268.48,643.84,46156.8,161.688,749.697,301.633,239.52,105.554,176.693,529.276,85.3001,-14.1068,1171.22,3327.46,255.979,620.512,-586.497,33772.4,76227
157409,100018,234105,1313.78,380.06,203.36,608.84,78.74,-37.76,-58.24,126.72,1005.36,2666.76,2068.23,127.36,-9.6,733.44,161.735,1302.77,199.342,170.707,133.657,15.6823,-43.6251,21.8776,162.609,834.25,2136.49,694.661,295.746,-465.885,-7446.47,76244
235246,175107,179105,930,319.3,288.92,675.18,215.14,370.56,119.68,199.68,1304.27,3830.45,2330.22,562.56,170.88,10839.7,161.739,914.688,148.667,267.406,8.84429,148.464,366.318,41.9269,203.42,1055.24,3214.19,308.588,622.383,-648.018,-1200.52,76246
167385,135265,138540,638.6,288.3,151.9,355.26,255.44,250.24,395.52,48,1263.8,3181.51,1826.12,680.96,116.48,17579.5,161.746,626.289,172.125,130.839,7.76302,223.876,248.682,367.201,-16.9651,1063.14,2573.88,314.231,520.208,-535.372,7921.48,76256
203275,136584,217005,938.68,384.4,245.52,775.62,63.24,241.28,233.6,40.96,1449.82,3105.54,1795.59,398.72,178.56,8663.04,161.765,923.365,227.93,209.474,241.707,-25.9156,234.633,188.203,27.5629,1261.23,2383.11,236.828,418.655,-521.309,-458.992,76272
148194,124449,216082,529.48,114.7,73.16,40.92,-27.28,504.96,112,46.72,961.34,2670.31,1307.11,1191.68,524.8,30099.2,161.793,521.235,15.2404,71.5588,-138.489,-22.7358,507.173,-117.656,40.9934,791.94,2229.01,91.5871,772.746,-103.763,21709.8,76285
193718,158093,165715,521.42,212.66,98.58,152.52,167.4,312.32,119.04,24.32,847.03,2489.97,1383.08,354.56,31.36,8747.52,161.805,512.495,130.049,85.3342,-75.4206,160.164,313.241,31.0196,7.06458,685.953,2099.19,188.634,352.065,-324.349,950.951,76292
232057,167881,162126,310.62,190.96,166.16,243.04,-27.9,240.64,-30.08,-5.12,1007.49,2537.54,1209.13,932.48,590.08,54296.3,161.829,303.11,69.6868,163.455,-139.804,-44.5738,242.641,-65.8609,24.963,849.614,2088.03,-74.9347,31.4284,-335.809,46574,76302
150261,123516,176921,580.94,190.34,133.92,222.58,105.4,480.64,189.44,178.56,1397.28,3241.86,1870.14,1517.44,481.92,61019.5,161.839,568.721,40.3981,127.138,-97.2037,92.0987,479.372,71.9264,174.378,1198.68,2584,390.071,529.768,-632.375,51224,76310
209490,161185,216900,903.96,181.66,186,670.84,44.02,488.96,226.56,17.28,1199.19,3706.2,2068.23,1386.24,457.6,41528.3,161.874,889.107,8.90599,165.482,271.095,-36.6607,482.365,75.7331,15.4448,954.772,3142.28,266.212,823.659,-646.325,29801.2,76323
127555,114349,209553,378.2,185.38,92.38,253.58,85.56,433.28,344.96,31.36,886.79,2947.21,1347.58,923.52,507.52,48118.4,161.881,367.846,82.6341,78.911,64.3662,57.3358,431.441,196.135,-21.1664,690.163,2560.06,-41.3134,149.21,-322.932,38785.1,76327
219514,163669,165904,527,188.48,34.72,179.8,200.26,119.04,71.68,-31.36,1050.09,2796.69,1242.5,1353.6,446.08,69148.2,161.941,518.134,60.7845,19.8359,132.655,178.908,116.488,103.196,-35.3792,871.514,2312.6,58.0643,166.563,-521.802,60579.1,76347
137072,119765,100764,739.04,179.18,100.44,168.02,9.92,249.6,259.2,25.6,536.76,1709.68,1085.59,509.44,153.6,8307.2,161.944,733.145,70.6818,90.8182,-72.8736,-0.61423,250.22,181.837,-7.24473,423.584,1424,221.636,443.846,-231.944,2920.55,76349
177264,145702,148535,363.94,57.04,168.64,340.38,52.08,128,0.64,-19.2,732.72,1982.32,1075.65,530.56,177.92,16731.5,161.983,358.039,-37.0012,170.634,-54.268,20.3369,128.304,16.1006,3.01238,606.78,1642.66,21.1259,346.073,-410.309,10597.8,76362
136202,117732,83479.9,265.98,89.9,52.7,436.48,128.96,210.56,147.2,-25.6,462.92,1298.59,568,806.4,341.76,30284.8,162.002,257.815,24.1735,33.6242,361.362,65.2556,203.674,63.6015,-47.1928,377.452,1082.92,-23.9054,292.297,-274.975,26247.7,76368
242260,181845,212372,542.5,190.96,319.3,164.92,-14.88,448.64,175.36,-44.16,1226.88,3077.85,1268.77,1523.2,744.96,47133.4,162.015,535.998,8.10359,338.841,-603.609,-1.6367,459.822,89.4558,-41.6007,1037.75,2497.45,-473.248,793.619,-463.955,37723.8,76375
236575,148649,216318,600.78,265.36,477.4,1431.58,310,144,37.76,91.52,1315.63,3775.78,2445.24,1641.6,871.68,84437.1,162.057,582.809,11.424,456.472,358.667,144.111,132.648,163.125,133.786,1068.81,3173.82,209.726,258.868,-1218.27,72692.8,76394
165352,128064,242867,849.4,280.24,176.7,173.6,14.88,800.64,71.68,66.56,1006.78,2598.6,1270.19,795.52,509.44,28177.9,162.063,837.942,125.228,167.255,-236.265,11.4919,804.485,-264.272,69.4748,845.198,2114.01,-61.5569,424.717,-182.8,20167.4,76395
236868,167749,139475,394.32,86.18,131.44,266.6,84.94,379.52,187.52,179.84,1271.61,3181.51,2039.83,1563.52,247.68,55011.2,162.073,383.206,-38.4188,130.396,-54.4497,65.5901,376.879,152.86,190.835,1072.51,2595.53,573.044,707.909,-857.939,45222.4,76404
189181,153993,101083,947.36,184.14,200.88,409.2,83.08,275.84,-5.12,45.44,830.7,2605.7,1463.31,449.92,75.52,11152,162.075,938.526,27.9154,192.651,-51.3748,45.7695,275.19,-45.803,73.2908,659.55,2194.41,81.5393,426.988,-511.992,2912.67,76406
210352,147285,136676,367.66,159.96,29.76,312.48,-22.94,282.24,162.56,23.04,775.32,2269.16,1205.58,1211.52,352.64,48995.2,162.087,358.017,73.9276,8.29089,283.228,-66.702,275.939,80.6844,22.5935,626.616,1918.84,228.987,396.413,-444.2,41871,76412
214336,171045,142387,673.94,218.24,163.68,61.38,160.58,252.16,98.56,251.52,1349.71,3090.63,1834.64,1135.36,355.84,39088,162.098,665.1,69.3942,165.182,-359.22,177.177,254.925,76.6882,251.602,1162.25,2441.22,358.123,564.432,-486.515,29757.5,76417
157500,125714,224020,701.84,311.86,385.64,574.12,60.76,529.28,97.28,99.2,1069.97,3028.15,1791.33,938.24,472.32,26994.6,162.137,690.142,121.951,382.468,-335.013,20.2955,532.843,-19.99,122.276,876.878,2520.53,-52.3419,633.892,-642.466,17520.5,76430
197091,148076,104874,256.06,179.8,76.88,258.54,30.38,120.32,83.84,71.04,783.13,2190.35,1028.08,906.88,137.6,28990.7,162.139,248.32,112.107,61.0992,115.016,-0.34615,116.39,92.5373,82.9958,641.791,1838.09,3.54093,489.084,-475.042,22128.3,76433
122054,106869,157545,285.82,91.76,181.66,296.98,133.92,210.56,112,97.92,732.01,1860.2,952.82,540.16,211.84,18433.9,162.182,279.313,0.0110803,184.002,-129.04,109.676,210.912,91.6404,92.4692,615.501,1517.99,-68.914,306.152,-414.361,12729.9,76450
201631,163445,136516,338.52,231.26,130.82,256.06,64.48,334.72,85.76,3.2,774.61,2141.36,1029.5,1075.2,412.16,44524.8,162.184,329.925,125.382,118.224,-24.2532,41.8148,334.613,5.17958,8.8122,637.851,1789.91,-59.1319,347.534,-431.495,37866.8,76451
126076,114488,98596.7,230.02,38.44,55.8,200.88,71.92,135.68,-71.04,3.2,583.62,1366.04,896.73,323.2,5.76,11619.8,162.214,224.345,-7.90259,50.4236,70.7577,50.4342,133.822,-89.469,28.6864,499.724,1099.41,279.534,203.715,-301.583,7477.8,76464
143620,118081,121406,636.74,263.5,157.48,470.58,20.46,269.44,34.56,51.2,843.48,2542.51,1262.38,839.68,213.12,25083.5,162.284,626.259,141.826,134.968,148.309,-33.9559,264.954,-25.1548,77.5165,676.969,2146.48,-35.3291,533.476,-503.929,17044.9,76491
234958,168962,203233,224.44,146.94,48.98,227.54,40.3,354.56,24.32,2.56,1031.63,2874.79,1324.15,1443.2,444.16,66843.5,162.292,214.078,53.5001,35.4672,152.193,12.1643,351.134,-57.3722,27.4561,847.144,2432.68,65.2618,332.317,-552.805,57872.7,76494
213246,154048,105808,311.86,168.02,40.3,182.9,47.12,266.88,105.6,-55.68,705.03,2070.36,1143.1,1330.56,510.72,46905,162.3,303.925,84.7981,25.3515,104.368,26.7402,265.439,10.226,-62.3219,570.745,1754.87,217.708,538.891,-263.237,40384.8,76497
159115,118755,224842,937.44,218.24,141.36,711.76,137.02,465.28,279.04,0,1276.58,3686.32,2158.4,721.28,158.08,18142.1,162.309,920.61,78.2354,108.247,423.433,46.2394,456.263,119.279,-26.7746,1035.6,3080.94,453.388,610.211,-574.582,6646.42,76505
180448,135005,173495,360.84,146.32,137.64,431.52,-65.72,384,112.64,-59.52,964.89,2963.54,1150.2,1185.92,486.4,58830.1,162.318,350.633,25.4002,126.231,167.111,-119.304,380.714,25.2539,-39.5924,770.282,2544.65,-289.092,233.805,-560.932,49510.7,76511
215012,156031,155008,525.76,325.5,372.62,598.92,50.22,113.28,24.96,104.96,946.43,2905.32,1970.96,202.88,92.16,3392,162.395,516.472,182.451,364.905,-289.021,6.32601,115.316,109.703,140.687,757.199,2467.92,172.809,353.729,-657.124,-5764.84,76555
174971,141925,130171,339.76,157.48,137.02,544.98,131.44,359.68,197.76,40.32,1043.7,2697.29,1396.57,1095.68,353.28,27520.6,162.47,327.037,68.9599,116.774,262.982,62.9367,353.387,73.1703,24.0164,872.439,2221.38,107.388,736.296,-463.515,19177,76576
181997,135009,160371,567.3,197.16,72.54,96.72,-14.26,108.8,40.96,27.52,1006.78,2644.04,1466.86,1142.4,397.44,50706.6,162.514,560.493,74.1919,64.3558,-75.6248,-15.8447,109.174,63.1734,45.14,839.635,2171.44,279.126,309.936,-391.57,42583,76602
219975,160668,227024,438.34,381.92,189.1,472.44,-39.06,191.36,-44.8,12.8,1295.75,3775.78,1782.1,2078.08,347.52,81581.4,162.555,425.885,221.253,164.081,102.908,-87.9988,187.246,54.3102,93.7193,1051,3201.77,-91.3794,763.096,-1130.03,69688.9,76619
196319,146557,203553,754.54,337.28,341.62,940.54,217,341.76,151.68,49.92,1357.52,3477.58,1752.28,1338.88,424.32,42355.8,162.557,738.243,141.332,315.907,204.271,110.404,335.228,131.451,63.3953,1137.09,2829.07,-153.977,756.31,-935.923,31681.3,76620
165395,114427,133487,514.6,158.1,92.38,363.32,35.34,247.68,64.64,11.52,986.9,2357.91,1278.71,1636.48,385.28,61648,162.622,504.841,25.5508,77.8676,181.126,-7.65425,242.992,52.0454,39.467,840.136,1887.04,217.176,591.493,-701.568,54476.2,76642
116473,97234,83545,533.82,239.32,436.48,854.98,197.78,42.88,11.52,16,829.28,2020.66,1633.71,960.64,272.64,23704.3,162.627,524.84,53.9263,434.504,-177.013,121.283,43.339,173.604,58.3629,703.843,1602.4,177.454,662.266,-959.626,17559.4,76644
192877,136000,134696,288.92,106.02,146.94,106.02,16.12,323.2,131.84,110.08,917.32,2603.57,1145.94,1228.8,730.24,53601.9,162.628,282.591,-11.2357,154.999,-248.232,16.7756,326.126,30.3326,101.56,751.08,2196.6,-159.078,331.907,-220.613,45460,76646
177452,132121,207140,737.18,290.16,428.42,1069.5,288.3,229.76,151.68,10.88,885.37,2649.72,1578.33,958.72,402.56,36377.6,162.636,723.838,76.7056,412.034,109.316,172.52,225.109,214.284,19.4103,711.01,2212.91,-144.828,444.076,-989.396,28108.6,76649
162160,129284,186622,690.68,254.2,69.44,106.64,57.66,153.6,-94.72,-5.12,643.26,2434.59,1084.17,881.92,289.28,30205.4,162.684,684.242,140.576,54.1491,-29.4577,51.0778,154.024,-130.813,24.3897,478.908,2141.04,-87.7466,461.322,-247.478,22283.8,76668
