Condition,VH + ζ + SKOV + Her 1,VH + ζ + SKOV + Her 2,VH + ζ + SKOV + Her 3,VL + ζ + SKOV + Her 1,VL + ζ + SKOV + Her 2,VL + ζ + SKOV + Her 3,VH + ζ + SKOV 1,VH + ζ + SKOV 2,VH + ζ + SKOV 3,VL + ζ + SKOV 1,VL + ζ + SKOV 2,VL + ζ + SKOV 3
Seconds,,,,,,,,,,,,
347.5,10.42531,12.31037,9.482778,4.014083,7.788974,6.431179,0.979988,0.975985,0.959975,1.007955,1.009546,1.019888
348,10.42531,12.31037,9.482778,4.013673,7.792128,6.433702,0.979988,0.975985,0.959975,1.008255,1.009906,1.020638
348.5,10.42531,12.31037,9.482778,4.012019,7.792128,6.433702,0.979988,0.975986,0.959977,1.0087,1.01044,1.021751
349,10.42827,12.31392,9.48544,4.013673,7.794182,6.435345,0.979988,0.975985,0.959975,1.009472,1.011367,1.023681
349.5,10.42366,12.30839,9.481294,4.013878,7.798319,6.438655,0.979972,0.975966,0.959944,1.00978,1.011737,1.024451
350,10.42366,12.30839,9.481294,4.010366,7.798506,6.438805,0.979972,0.975966,0.959944,1.009975,1.01197,1.024938
350.5,10.42618,12.31142,9.483563,4.009841,7.797798,6.438239,0.980042,0.97605,0.960083,1.009953,1.011944,1.024883
351,10.42618,12.31142,9.483563,4.003908,7.798506,6.438805,0.980284,0.97634,0.960567,1.010079,1.012095,1.025198
351.5,10.42939,12.31527,9.486452,3.999808,7.799913,6.43993,0.980318,0.976381,0.960635,1.010079,1.012095,1.025198
352,10.42992,12.3159,9.486928,4.006195,7.801053,6.440843,0.980615,0.976738,0.96123,1.010385,1.012461,1.025961
352.5,10.43483,12.32179,9.491343,3.997995,7.801386,6.441109,0.980466,0.97656,0.960933,1.010525,1.01263,1.026313
353,10.43467,12.32161,9.491207,4.008018,7.804368,6.443494,0.980466,0.97656,0.960933,1.010525,1.01263,1.026313
353.5,10.43509,12.3221,9.491577,4.003908,7.804615,6.443692,0.981001,0.977201,0.962002,1.010525,1.01263,1.026313
354,10.43654,12.32385,9.492884,4.003908,7.804755,6.443804,0.981155,0.977386,0.96231,1.010917,1.013101,1.027294
354.5,10.43677,12.32412,9.493093,4.008018,7.804615,6.443692,0.981548,0.977858,0.963096,1.010912,1.013094,1.02728
355,10.43716,12.32459,9.493444,4.009841,7.806981,6.445585,0.981649,0.977979,0.963298,1.010912,1.013094,1.02728
355.5,10.43708,12.3245,9.493373,4.006195,7.805534,6.444428,0.981666,0.977999,0.963332,1.011184,1.01342,1.027959
356,10.43509,12.3221,9.491577,4.010366,7.806981,6.445585,0.981683,0.97802,0.963366,1.011226,1.013471,1.028065
356.5,10.43467,12.32161,9.491207,4.012019,7.805534,6.444428,0.981779,0.978135,0.963558,1.011271,1.013525,1.028177
357,10.43467,12.32161,9.491207,4.010103,7.807074,6.445659,0.981875,0.97825,0.963751,1.011271,1.013525,1.028177
357.5,10.43716,12.32459,9.493444,4.010103,7.805534,6.444428,0.981918,0.978302,0.963836,1.011399,1.013678,1.028497
358,10.43708,12.3245,9.493373,4.009841,7.806981,6.445585,0.981875,0.97825,0.963751,1.011405,1.013686,1.028513
358.5,10.437,12.3244,9.493302,4.010103,7.809745,6.447796,0.981875,0.97825,0.963751,1.011399,1.013678,1.028497
359,10.43654,12.32385,9.492884,4.008018,7.817111,6.453689,0.981918,0.978302,0.963836,1.011399,1.013678,1.028497
359.5,10.43716,12.32459,9.493444,4.006195,7.819456,6.455565,0.981961,0.978353,0.963922,1.011575,1.01389,1.028938
360,10.43708,12.3245,9.493373,4.010103,7.824919,6.459935,0.982113,0.978536,0.964226,1.011745,1.014094,1.029363
360.5,10.43919,12.32703,9.495271,4.010103,7.822972,6.458378,0.982113,0.978536,0.964226,1.011745,1.014094,1.029363
361,10.43929,12.32715,9.49536,4.010103,7.81853,6.454824,0.982113,0.978536,0.964226,1.011745,1.014094,1.029363
361.5,10.44006,12.32807,9.496056,4.013673,7.821625,6.4573,0.982282,0.978738,0.964564,1.011867,1.01424,1.029667
362,10.44068,12.32882,9.496612,4.014083,7.819456,6.455565,0.982602,0.979122,0.965204,1.012087,1.014504,1.030217
362.5,10.44043,12.32851,9.496383,4.017497,7.817111,6.453689,0.982634,0.979161,0.965269,1.012301,1.014761,1.030753
363,10.44043,12.32851,9.496383,4.013878,7.81782,6.454256,0.982821,0.979385,0.965641,1.012301,1.014761,1.030753
363.5,10.4397,12.32764,9.495729,4.01579,7.815516,6.452413,0.982821,0.979385,0.965641,1.012512,1.015014,1.031279
364,10.44093,12.32912,9.49684,4.017497,7.816978,6.453583,0.982821,0.979385,0.965641,1.012512,1.015014,1.031279
364.5,10.44129,12.32954,9.497157,4.013878,7.823999,6.459199,0.983467,0.980161,0.966935,1.012901,1.015481,1.032253
365,10.44236,12.33083,9.498123,4.01579,7.825992,6.460794,0.983482,0.980179,0.966964,1.013104,1.015724,1.032759
365.5,10.44459,12.33351,9.500135,4.017497,7.824919,6.459935,0.983497,0.980196,0.966994,1.01331,1.015972,1.033275
366,10.44651,12.33582,9.501863,4.020546,7.822867,6.458294,0.983497,0.980196,0.966994,1.013385,1.016062,1.033463
366.5,10.44674,12.33608,9.502062,4.021917,7.81782,6.454256,0.98353,0.980236,0.967059,1.01331,1.015972,1.033275
367,10.44702,12.33642,9.502317,4.019795,7.815516,6.452413,0.983556,0.980267,0.967112,1.013505,1.016206,1.033762
367.5,10.44837,12.33804,9.503533,4.022536,7.816978,6.453583,0.983566,0.980279,0.967131,1.013625,1.01635,1.034062
368,10.44892,12.3387,9.504025,4.020546,7.81385,6.45108,0.983566,0.980279,0.967131,1.013935,1.016722,1.034837
368.5,10.44946,12.33936,9.504517,4.019795,7.816846,6.453477,0.983793,0.980552,0.967586,1.013935,1.016722,1.034837
369,10.44802,12.33763,9.503222,4.018098,7.817111,6.453689,0.983793,0.980552,0.967586,1.014154,1.016985,1.035386
369.5,10.45035,12.34042,9.505313,4.018946,7.824919,6.459935,0.983855,0.980626,0.967711,1.014192,1.017031,1.03548
370,10.45126,12.34151,9.506132,4.021297,7.816978,6.453583,0.98387,0.980645,0.967741,1.014881,1.017857,1.037203
370.5,10.45126,12.34151,9.506132,4.018946,7.814186,6.451349,0.984364,0.981237,0.968728,1.015216,1.018259,1.03804
371,10.45035,12.34042,9.505313,4.017497,7.810431,6.448345,0.984646,0.981575,0.969292,1.015343,1.018411,1.038356
371.5,10.44892,12.3387,9.504025,4.01579,7.80906,6.447248,0.984364,0.981237,0.968728,1.015343,1.018411,1.038356
372,10.45126,12.34151,9.506132,4.017797,7.810431,6.448345,0.984646,0.981575,0.969292,1.015402,1.018482,1.038504
372.5,10.45156,12.34187,9.5064,4.018946,7.80808,6.446464,0.984989,0.981987,0.969978,1.015546,1.018655,1.038864
373,10.44946,12.33936,9.504517,4.018946,7.814186,6.451349,0.985469,0.982563,0.970939,1.015548,1.018658,1.03887
373.5,10.45123,12.34148,9.506108,4.022975,7.814018,6.451214,0.985664,0.982797,0.971328,1.015608,1.018729,1.03902
374,10.45126,12.34151,9.506132,4.022536,7.81853,6.454824,0.985859,0.983031,0.971718,1.015668,1.018801,1.039169
374.5,10.44946,12.33936,9.504517,4.022975,7.812209,6.449767,0.986007,0.983209,0.972015,1.015994,1.019193,1.039986
375,10.45035,12.34042,9.505313,4.021917,7.811117,6.448894,0.986156,0.983387,0.972312,1.016436,1.019723,1.041089
375.5,10.45128,12.34154,9.506156,4.024875,7.810431,6.448345,0.986209,0.98345,0.972417,1.016619,1.019943,1.041548
376,10.45035,12.34042,9.505313,4.021917,7.815516,6.452413,0.986577,0.983892,0.973154,1.016624,1.019949,1.041561
376.5,10.45568,12.34682,9.510116,4.022536,7.821625,6.4573,0.986914,0.984297,0.973828,1.016946,1.020335,1.042365
377,10.45916,12.35099,9.51324,4.023414,7.822972,6.458378,0.987132,0.984558,0.974264,1.016946,1.020335,1.042365
377.5,10.46145,12.35374,9.515306,4.022975,7.824919,6.459935,0.987189,0.984627,0.974378,1.017146,1.020575,1.042864
378,10.46239,12.35487,9.516151,4.024145,7.824894,6.459915,0.987298,0.984757,0.974596,1.017345,1.020815,1.043364
378.5,10.46909,12.36291,9.522181,4.028288,7.825992,6.460794,0.988018,0.985622,0.976037,1.017487,1.020985,1.043719
379,10.47619,12.37143,9.528574,4.023414,7.828464,6.462771,0.988331,0.985997,0.976661,1.017659,1.021191,1.044147
379.5,10.47786,12.37343,9.530075,4.02875,7.829511,6.463609,0.988495,0.986194,0.97699,1.017741,1.02129,1.044354
380,10.47725,12.3727,9.529521,4.024875,7.828464,6.462771,0.988608,0.986329,0.977215,1.017741,1.02129,1.044354
380.5,10.47848,12.37417,9.53063,4.028288,7.827152,6.461721,0.988778,0.986534,0.977557,1.017795,1.021354,1.044487
381,10.47848,12.37417,9.53063,4.024875,7.827763,6.46221,0.988721,0.986466,0.977443,1.018021,1.021625,1.045052
381.5,10.48668,12.38402,9.538015,4.022536,7.827152,6.461721,0.988778,0.986534,0.977557,1.018094,1.021713,1.045235
382,10.48792,12.38551,9.539132,4.022536,7.823078,6.458462,0.98883,0.986596,0.97766,1.018057,1.021669,1.045144
382.5,10.49025,12.3883,9.541228,4.024875,7.823986,6.459189,0.988904,0.986685,0.977808,1.018542,1.022251,1.046356
383,10.48917,12.387,9.540249,4.024875,7.824894,6.459915,0.98908,0.986896,0.978159,1.018542,1.022251,1.046356
383.5,10.49095,12.38914,9.541857,4.024875,7.826572,6.461258,0.989129,0.986954,0.978257,1.018564,1.022276,1.046409
384,10.49025,12.3883,9.541228,4.024145,7.824919,6.459935,0.989129,0.986954,0.978257,1.019038,1.022845,1.047594
384.5,10.48796,12.38555,9.53916,4.024875,7.825992,6.460794,0.989129,0.986954,0.978257,1.019105,1.022926,1.047762
385,10.48796,12.38555,9.53916,4.024875,7.825992,6.460794,0.98996,0.987952,0.979921,1.019358,1.02323,1.048396
385.5,10.48789,12.38547,9.539104,4.024875,7.828464,6.462771,0.98996,0.987952,0.979921,1.019358,1.02323,1.048396
386,10.48808,12.38569,9.53927,4.026581,7.824791,6.459833,0.990244,0.988292,0.980487,1.019358,1.02323,1.048396
386.5,10.48802,12.38562,9.539215,4.02875,7.822972,6.458378,0.990527,0.988632,0.981054,1.019666,1.023599,1.049165
387,10.49551,12.39462,9.545963,4.026581,7.822972,6.458378,0.990527,0.988632,0.981054,1.019666,1.023599,1.049165
387.5,10.49899,12.39879,9.549095,4.02875,7.823883,6.459106,0.990527,0.988632,0.981054,1.019756,1.023707,1.049389
388,10.50058,12.4007,9.550526,4.026581,7.821625,6.4573,0.990539,0.988646,0.981077,1.019911,1.023893,1.049778
388.5,10.50077,12.40093,9.550695,4.029213,7.81853,6.454824,0.991245,0.989494,0.98249,1.019939,1.023927,1.049848
389,10.50394,12.40473,9.55355,4.029213,7.81782,6.454256,0.991299,0.989559,0.982599,1.020572,1.024687,1.051431
389.5,10.50536,12.40643,9.554824,4.028288,7.81782,6.454256,0.991354,0.989625,0.982708,1.020577,1.024693,1.051443
390,10.50614,12.40737,9.555526,4.02875,7.81782,6.454256,0.991299,0.989559,0.982599,1.020577,1.024693,1.051443
390.5,10.50473,12.40567,9.554254,4.028288,7.814018,6.451214,0.991354,0.989625,0.982708,1.020847,1.025016,1.052116
391,10.50599,12.40719,9.555393,4.028288,7.810431,6.448345,0.991369,0.989643,0.982738,1.020952,1.025142,1.05238
391.5,10.50647,12.40777,9.555827,4.031452,7.809745,6.447796,0.991384,0.989661,0.982769,1.020994,1.025193,1.052486
392,10.50536,12.40643,9.554824,4.037263,7.809745,6.447796,0.991632,0.989958,0.983264,1.021808,1.02617,1.05452
392.5,10.50687,12.40824,9.556182,4.037978,7.812209,6.449767,0.991508,0.98981,0.983016,1.021891,1.026269,1.054727
393,10.50687,12.40824,9.556182,4.038693,7.81782,6.454256,0.991632,0.989958,0.983264,1.022493,1.026992,1.056233
393.5,10.50771,12.40926,9.556942,4.04539,7.814186,6.451349,0.99185,0.99022,0.9837,1.023014,1.027617,1.057535
394,10.50997,12.41197,9.558976,4.037978,7.814186,6.451349,0.992069,0.990482,0.984137,1.023014,1.027617,1.057535
394.5,10.51102,12.41323,9.559921,4.037978,7.815516,6.452413,0.992731,0.991277,0.985462,1.023014,1.027617,1.057535
395,10.5124,12.41488,9.56116,4.029213,7.817111,6.453689,0.992731,0.991277,0.985462,1.023014,1.027617,1.057535
395.5,10.5124,12.41488,9.56116,4.029213,7.814018,6.451214,0.992731,0.991277,0.985462,1.023015,1.027619,1.057539
396,10.51381,12.41657,9.562426,4.028288,7.814018,6.451214,0.992731,0.991277,0.985462,1.023096,1.027716,1.057741
396.5,10.51395,12.41673,9.562551,4.031452,7.810431,6.448345,0.993135,0.991762,0.98627,1.023125,1.027751,1.057814
397,10.51761,12.42114,9.565851,4.02875,7.80653,6.445224,0.992806,0.991367,0.985612,1.023238,1.027886,1.058095
397.5,10.51578,12.41893,9.564201,4.033691,7.806038,6.44483,0.993464,0.992156,0.986927,1.023579,1.028295,1.058949
398,10.51578,12.41893,9.564201,4.031452,7.806888,6.44551,0.993481,0.992177,0.986961,1.024291,1.029149,1.060726
398.5,10.51821,12.42185,9.566389,4.033691,7.806981,6.445585,0.9935,0.992199,0.986999,1.024469,1.029363,1.061173
399,10.51821,12.42185,9.566389,4.026581,7.808375,6.4467,0.993895,0.992674,0.98779,1.025598,1.030718,1.063996
399.5,10.5217,12.42603,9.569526,4.024145,7.810431,6.448345,0.993895,0.992674,0.98779,1.025598,1.030718,1.063996
400,10.52237,12.42685,9.570135,4.024145,7.813029,6.450424,0.993936,0.992724,0.987873,1.026384,1.031661,1.06596
400.5,10.52304,12.42765,9.570734,4.026581,7.81782,6.454256,0.993936,0.992724,0.987873,1.026384,1.031661,1.06596
401,10.5237,12.42845,9.571334,4.028288,7.81853,6.454824,0.993978,0.992773,0.987956,1.026588,1.031905,1.066469
401.5,10.52504,12.43004,9.572534,4.024875,7.814018,6.451214,0.994029,0.992835,0.988058,1.027076,1.032491,1.06769
402,10.52694,12.43232,9.574242,4.023414,7.81782,6.454256,0.994481,0.993378,0.988963,1.027845,1.033414,1.069613
402.5,10.5285,12.4342,9.57565,4.022975,7.821625,6.4573,0.994802,0.993762,0.989603,1.02793,1.033516,1.069824
403,10.52874,12.43448,9.575863,4.023414,7.822867,6.458294,0.995057,0.994069,0.990114,1.02793,1.033516,1.069824
403.5,10.52926,12.43512,9.576338,4.026581,7.824688,6.45975,0.995291,0.994349,0.990582,1.027845,1.033414,1.069613
404,10.52904,12.43484,9.576132,4.031452,7.821625,6.4573,0.995478,0.994574,0.990956,1.028399,1.034079,1.070999
404.5,10.52973,12.43567,9.576753,4.029213,7.819456,6.455565,0.995568,0.994682,0.991137,1.029028,1.034834,1.07257
405,10.53137,12.43764,9.57823,4.028288,7.817111,6.453689,0.995478,0.994574,0.990956,1.029112,1.034934,1.07278
405.5,10.53266,12.43919,9.57939,4.028288,7.822867,6.458294,0.995699,0.994839,0.991398,1.029955,1.035946,1.074887
406,10.53008,12.43609,9.577069,4.031452,7.81853,6.454824,0.995961,0.995153,0.991922,1.030062,1.036074,1.075154
406.5,10.5329,12.43948,9.579612,4.028288,7.822972,6.458378,0.995983,0.99518,0.991966,1.030062,1.036074,1.075154
407,10.53281,12.43937,9.57953,4.026581,7.81782,6.454256,0.996021,0.995226,0.992043,1.030168,1.036202,1.07542
407.5,10.52935,12.43521,9.576411,4.031452,7.81782,6.454256,0.996427,0.995712,0.992853,1.030396,1.036475,1.07599
408,10.53281,12.43937,9.57953,4.026581,7.816978,6.453583,0.996475,0.99577,0.99295,1.030519,1.036623,1.076298
408.5,10.53299,12.43959,9.579693,4.026581,7.816846,6.453477,0.996613,0.995935,0.993225,1.030646,1.036775,1.076614
409,10.53281,12.43937,9.57953,4.028288,7.822972,6.458378,0.996613,0.995935,0.993225,1.030841,1.037009,1.077101
409.5,10.52937,12.43525,9.576436,4.028288,7.823883,6.459106,0.996613,0.995935,0.993225,1.031179,1.037414,1.077947
410,10.53008,12.43609,9.577069,4.028288,7.821625,6.4573,0.996427,0.995712,0.992853,1.031353,1.037623,1.078381
410.5,10.53266,12.43919,9.57939,4.028288,7.821625,6.4573,0.996613,0.995935,0.993225,1.03161,1.037932,1.079025
411,10.53266,12.43919,9.57939,4.028288,7.823883,6.459106,0.996613,0.995935,0.993225,1.03276,1.039312,1.081899
411.5,10.53137,12.43764,9.57823,4.023414,7.823883,6.459106,0.996928,0.996314,0.993856,1.032882,1.039458,1.082205
412,10.53372,12.44046,9.580344,4.024875,7.824906,6.459925,0.997329,0.996795,0.994658,1.032882,1.039458,1.082205
412.5,10.53506,12.44207,9.581552,4.029213,7.822972,6.458378,0.997693,0.997232,0.995386,1.033053,1.039663,1.082632
413,10.53404,12.44085,9.580634,4.029213,7.824791,6.459833,0.997699,0.997239,0.995398,1.033197,1.039836,1.082993
413.5,10.53674,12.44409,9.583069,4.02875,7.824791,6.459833,0.997698,0.997238,0.995396,1.03335,1.040021,1.083376
414,10.53691,12.44429,9.583219,4.040311,7.824919,6.459935,0.997707,0.997248,0.995413,1.03362,1.040344,1.08405
414.5,10.53404,12.44085,9.580634,4.041928,7.828374,6.462699,0.998204,0.997845,0.996408,1.033761,1.040514,1.084403
415,10.53372,12.44046,9.580344,4.040311,7.826572,6.461258,0.998275,0.99793,0.996549,1.033998,1.040797,1.084994
415.5,10.53455,12.44146,9.581093,4.040311,7.825456,6.460364,0.998275,0.99793,0.996549,1.033998,1.040798,1.084996
416,10.53137,12.43764,9.57823,4.04539,7.823883,6.459106,0.998439,0.998126,0.996877,1.034273,1.041128,1.085683
416.5,10.52932,12.43518,9.576385,4.040311,7.827152,6.461721,0.998586,0.998303,0.997172,1.034379,1.041255,1.085948
417,10.52926,12.43512,9.576338,4.040311,7.826572,6.461258,0.998878,0.998654,0.997757,1.034485,1.041382,1.086212
417.5,10.53266,12.43919,9.57939,4.048947,7.827152,6.461721,0.998707,0.998448,0.997413,1.034922,1.041907,1.087306
418,10.53008,12.43609,9.577069,4.041928,7.829624,6.463699,0.998827,0.998593,0.997655,1.035134,1.042161,1.087836
418.5,10.53273,12.43928,9.57946,4.041928,7.828871,6.463096,0.99893,0.998715,0.997859,1.035134,1.042161,1.087836
419,10.53335,12.44002,9.580019,4.040311,7.829337,6.46347,0.999292,0.99915,0.998584,1.035134,1.042161,1.087836
419.5,10.52935,12.43521,9.576411,4.038693,7.829337,6.46347,0.999672,0.999606,0.999344,1.034945,1.041934,1.087362
420,10.52932,12.43518,9.576385,4.037978,7.828419,6.462735,0.999866,0.999839,0.999732,1.035506,1.042607,1.088766
420.5,10.52932,12.43518,9.576385,4.040311,7.828419,6.462735,0.999921,0.999906,0.999843,1.035922,1.043106,1.089805
421,10.52935,12.43521,9.576411,4.040311,7.828374,6.462699,0.999977,0.999972,0.999953,1.036082,1.043299,1.090206
421.5,10.52926,12.43512,9.576338,4.035477,7.827152,6.461721,1.000169,1.000202,1.000337,1.036486,1.043783,1.091215
422,10.53137,12.43764,9.57823,4.037263,7.828419,6.462735,1.000169,1.000202,1.000337,1.036486,1.043783,1.091215
422.5,10.53335,12.44002,9.580019,4.037263,7.827763,6.46221,1.000336,1.000403,1.000672,1.036841,1.04421,1.092103
423,10.53455,12.44146,9.581093,4.033691,7.828464,6.462771,1.000504,1.000605,1.001008,1.036841,1.04421,1.092103
423.5,10.53707,12.44448,9.583363,4.029213,7.829398,6.463518,1.000611,1.000734,1.001223,1.036841,1.04421,1.092103
424,10.53582,12.44298,9.582235,4.029213,7.828374,6.462699,1.000871,1.001045,1.001742,1.036858,1.04423,1.092146
424.5,10.53691,12.44429,9.583219,4.028288,7.83054,6.464432,1.000941,1.001129,1.001882,1.036946,1.044336,1.092366
425,10.54185,12.45021,9.587661,4.028288,7.830648,6.464518,1.001118,1.001342,1.002237,1.037127,1.044552,1.092816
425.5,10.54191,12.45029,9.587717,4.028288,7.829511,6.463609,1.001118,1.001342,1.002237,1.037127,1.044552,1.092816
426,10.54771,12.45725,9.592936,4.028288,7.831038,6.46483,1.001118,1.001342,1.002237,1.037236,1.044683,1.093089
426.5,10.54276,12.45131,9.58848,4.02875,7.831798,6.465438,1.001119,1.001343,1.002239,1.037463,1.044956,1.093658
427,10.54178,12.45014,9.587605,4.031452,7.831384,6.465107,1.001182,1.001418,1.002363,1.03759,1.045108,1.093976
427.5,10.53943,12.44731,9.585484,4.033691,7.830603,6.464482,1.001377,1.001653,1.002755,1.038115,1.045738,1.095288
428,10.53506,12.44207,9.581552,4.037263,7.829398,6.463518,1.001584,1.001901,1.003168,1.038299,1.045958,1.095746
428.5,10.53506,12.44207,9.581552,4.02875,7.83005,6.46404,1.001929,1.002315,1.003858,1.038299,1.045958,1.095746
429,10.53658,12.44389,9.582919,4.033691,7.83005,6.46404,1.001933,1.00232,1.003866,1.038433,1.04612,1.096084
429.5,10.54191,12.45029,9.587717,4.033691,7.831798,6.465438,1.002065,1.002478,1.004131,1.038582,1.046299,1.096455
430,10.53707,12.44448,9.583363,4.040311,7.831384,6.465107,1.002231,1.002677,1.004462,1.038497,1.046197,1.096243
430.5,10.53699,12.44439,9.583291,4.041928,7.831038,6.46483,1.002397,1.002876,1.004794,1.038763,1.046516,1.096907
431,10.53455,12.44146,9.581093,4.045257,7.831038,6.46483,1.002397,1.002876,1.004794,1.039514,1.047417,1.098786
431.5,10.5329,12.43948,9.579612,4.045257,7.832786,6.466228,1.002231,1.002677,1.004462,1.039953,1.047943,1.099882
432,10.53273,12.43928,9.57946,4.048587,7.832786,6.466228,1.002765,1.003318,1.00553,1.04017,1.048204,1.100426
432.5,10.53266,12.43919,9.57939,4.045257,7.834679,6.467743,1.003069,1.003682,1.006137,1.040269,1.048323,1.100673
433,10.53273,12.43928,9.57946,4.037978,7.833732,6.466986,1.003139,1.003767,1.006279,1.040502,1.048602,1.101254
433.5,10.53335,12.44002,9.580019,4.037978,7.836808,6.469447,1.003213,1.003856,1.006426,1.040692,1.04883,1.10173
434,10.53404,12.44085,9.580634,4.041928,7.836808,6.469447,1.003165,1.003799,1.006331,1.040502,1.048602,1.101254
434.5,10.53674,12.44409,9.583069,4.039667,7.833732,6.466986,1.003393,1.004072,1.006786,1.040502,1.048602,1.101254
435,10.53582,12.44298,9.582235,4.041928,7.832499,6.465999,1.003552,1.004263,1.007104,1.041199,1.049439,1.102999
435.5,10.54178,12.45014,9.587605,4.048587,7.836808,6.469447,1.003579,1.004294,1.007157,1.042588,1.051106,1.10647
436,10.54538,12.45446,9.590843,4.045257,7.83816,6.470528,1.003579,1.004295,1.007158,1.042668,1.051202,1.106671
436.5,10.54771,12.45725,9.592936,4.045257,7.839522,6.471618,1.003552,1.004263,1.007104,1.042794,1.051353,1.106986
437,10.55212,12.46254,9.596908,4.048587,7.839522,6.471618,1.003951,1.004742,1.007903,1.042924,1.051508,1.107309
437.5,10.55429,12.46514,9.598858,4.048851,7.839112,6.47129,1.004007,1.004809,1.008015,1.043217,1.05186,1.108043
438,10.55429,12.46514,9.598858,4.048851,7.837761,6.470208,1.004553,1.005464,1.009106,1.044126,1.052951,1.110315
438.5,10.55518,12.46622,9.599666,4.048719,7.832786,6.466228,1.004693,1.005632,1.009386,1.044207,1.053048,1.110517
439,10.55816,12.46979,9.60234,4.049043,7.830648,6.464518,1.004937,1.005924,1.009874,1.044207,1.053048,1.110517
