"FSC-A", "FSC-H", "SSC-A", "FL-A", "PE-A", "PerCP-A", "Cy55PerCP-A", "Cy7PE-A", "APC-A", "Alexa700-A", "Cy7APC-A", "PacB-A", "AmCy-A", "QDot605-A", "BUV395-A", "BUV737-A", "BUV496-A", "Time", "Event #", "Comp-FL-A", "Comp-PE-A", "Comp-PerCP-A", "Comp-Cy55PerCP-A", "Comp-Cy7PE-A", "Comp-APC-A", "Comp-Alexa700-A", "Comp-Cy7APC-A", "Comp-PacB-A", "Comp-AmCy-A", "Comp-QDot605-A", "Comp-BUV395-A", "Comp-BUV737-A", "Comp-BUV496-A"
217943,173181,194185,618.14,427.18,241.18,453.84,150.04,190.08,402.56,108.8,1214.1,3306.47,2284.07,519.04,173.44,11176.3,213.962,74179,605.548,300.827,214.957,-124.402,116.698,189.669,409.559,53.9408,1002.11,2726.87,544.582,491.776,-521.789,995.799
193355,145841,140839,372,43.4,88.66,158.1,97.34,209.92,224,15.36,986.9,2479.32,1571.94,897.92,484.48,28914.6,214.007,74196,364.799,-44.6183,90.5432,-86.3717,88.392,211.045,150.11,-23.5973,831.941,2020.47,449.845,464.574,-153.626,21351.4
231215,176023,233122,683.24,236.84,107.26,454.46,122.76,220.16,252.16,204.8,1452.66,5582.02,1958.18,469.12,224,18310.4,214.046,74213,668.639,136.025,81.1558,292.656,56.3121,211.398,165.547,171.662,1071.12,4976.82,-625.197,466.112,-336.869,184.617
150461,124046,163086,522.04,239.32,151.9,318.68,89.9,254.72,241.28,184.96,995.42,2877.63,1444.14,1249.92,246.4,30369.3,214.127,74244,512.025,122.72,137.742,-11.0104,59.2756,251.474,205.391,172.244,808.765,2409.26,16.5808,844.238,-592.5,21290.4
203807,161238,164533,476.78,196.54,280.86,541.26,103.54,262.4,256.64,-21.76,1187.12,3079.98,1743.05,1310.72,682.24,51764.5,214.136,74249,466.426,30.1941,278.565,-120.778,55.442,263.55,246.995,-41.0802,992.703,2524.1,77.9253,480.18,-580.825,42356
168104,128577,212669,660.92,219.48,275.9,451.36,94.24,54.4,-48.64,-104.32,1006.07,3114.77,1914.87,1030.4,577.92,51224.3,214.22,74284,653.318,35.3708,276.029,-214.439,62.6093,58.3088,52.3926,-69.2155,802.959,2651.32,194.386,234.064,-559.999,41466.8
110625,90441,152366,793.6,442.68,737.18,1287.74,91.14,147.84,332.16,67.84,595.69,1655.01,1821.86,305.92,372.48,9557.12,214.246,74292,783.986,170.202,736.051,-466.813,-17.0223,151.776,519.555,73.3171,488.88,1304.34,39.6828,245.069,-1138.92,4568.57
232985,158885,171747,543.12,339.14,358.36,899.62,150.04,40.96,-77.44,-30.72,1287.94,3141.04,2025.63,1523.84,716.8,75217.9,214.261,74295,530.121,128.211,339.969,83.1619,56.9382,37.2701,70.7289,28.0796,1091.87,2539.55,237.556,269.139,-931.728,65724.5
200544,147777,168507,438.34,176.08,201.5,414.78,89.9,75.52,170.24,88.96,1099.08,3048.74,1387.34,1577.6,366.08,64624,214.291,74308,429.845,20.216,197.912,-22.3634,49.0593,72.985,298.449,104.508,902.702,2538.1,-161.04,512.665,-918.137,55159.7
165438,134814,172028,370.76,146.94,73.16,185.38,-19.84,193.28,251.52,-95.36,946.43,2560.26,1379.53,1057.28,247.68,35185.9,214.35,74330,363.173,60.4412,63.3824,23.9196,-35.9079,193.372,239.016,-114.044,782.825,2122.49,222.549,519.293,-446.935,27301.8
153931,120631,104951,297.6,159.34,114.08,-94.24,46.5,56.96,513.28,21.76,700.77,1728.85,825.02,428.16,272,10537,214.43,74357,295.506,87.6678,120.544,-394.755,77.6114,63.9214,535.832,-73.1433,593.201,1377.43,-57.0401,272.236,-91.2469,5387.08
170184,141256,163926,265.36,178.56,65.72,73.16,-27.28,161.92,150.4,21.76,795.2,2235.08,833.54,1072.64,276.48,56711,214.446,74367,259.633,83.1637,59.1986,-46.2801,-30.7322,161.811,183.09,26.5188,651.174,1877.17,-195.053,98.9048,-543.241,49800.8
208869,163027,119676,244.9,164.3,87.42,444.54,-34.72,264.32,95.36,137.6,961.34,2298.27,1344.03,1068.8,258.56,37020.8,214.463,74377,233.826,89.9803,65.723,275.675,-92.4639,256.211,26.9102,158.44,817.769,1861.52,303.534,503.648,-519.368,29983.3
173057,148110,165655,788.02,226.3,166.78,310.62,26.66,270.08,154.88,63.36,1350.42,3511.66,1978.77,970.88,263.04,23907.8,214.504,74391,777.142,84.9404,155.766,-83.4398,2.98988,269.844,105.172,65.3206,1128.89,2868.84,303.305,728.322,-478.126,13094.7
230277,171004,221918,566.68,159.96,162.44,52.08,-35.96,239.36,-16.64,50.56,1154.46,2985.55,1596.79,1712.64,649.6,70321.3,214.551,74408,560.495,-7.72878,171.856,-352.506,-19.7887,244.452,-11.2758,91.9197,968.346,2447.58,133.104,529.815,-536.648,61121.8
214893,154165,233431,602.02,407.96,835.14,2399.4,491.04,24.96,-68.48,80.64,925.84,2803.79,2213.78,1125.76,994.56,45759.4,214.551,74409,580.672,106.294,801.866,517.815,211.608,9.14746,118.349,143.123,738.702,2360.33,-160.181,471.282,-1362.09,36949.4
234236,168791,242316,824.6,234.98,261.02,558,200.88,113.92,59.52,-24.32,1263.09,3514.5,1471.83,1715.2,463.36,79296.6,214.571,74415,814.264,8.88071,255.025,-0.574458,144.627,112.325,206.814,9.33879,1036.76,2911.54,-346.072,402.199,-1077.37,68445.4
221335,156377,162778,565.44,222.58,143.84,181.66,-9.92,36.48,81.92,74.24,949.98,2705.1,1378.82,1390.72,478.72,65769,214.576,74417,559.455,66.2113,140.292,-147.794,-18.342,37.0331,186.525,96.5233,775.524,2256.93,41.9693,267.737,-608.936,57365.1
180345,148784,211278,577.84,141.36,70.68,306.9,134.54,179.2,124.8,87.04,1139.55,2743.44,1310.66,1374.08,249.6,55784.3,214.58,74418,567.826,12.308,57.208,178.647,96.6213,173.677,146.678,93.7399,968.023,2200.07,130.524,459.612,-711.463,47463.3
167680,118132,165584,523.28,332.32,351.54,518.94,154.38,300.16,456.96,84.48,801.59,2406.19,1617.38,1268.48,736.64,36456.3,214.587,74420,514.171,156.939,346.742,-327.29,119.368,303.864,419.148,20.1694,644.992,2007.82,71.2757,681.051,-485.639,28925.8
132991,90671,224193,874.82,314.34,332.94,574.12,22.32,200.32,158.72,212.48,707.16,2528.31,1924.81,686.08,264.96,15955.8,214.62,74432,865.923,129.314,323.629,-224.933,-22.4608,199.817,182.803,226.547,536.942,2167.43,339.829,553.233,-638.387,7803.26
198938,149077,229015,380.68,170.5,81.84,141.98,247.38,100.48,154.88,-7.68,795.91,2386.31,959.92,866.56,55.68,41126.4,214.677,74446,373.827,71.9772,73.6797,-15.7514,236.616,100.242,233.122,-24.0668,639.801,2021.46,-160.067,217.042,-658.25,33684.4
136145,89050,167298,643.56,157.48,391.84,600.16,125.24,195.2,79.36,-60.16,695.09,2084.56,1622.35,385.92,138.88,9642.88,214.702,74456,636.835,-16.5778,401.211,-352.391,84.3514,200.657,159.484,-38.3485,560.394,1734.35,174.015,361.087,-754.081,3160.42
210923,139632,165396,673.32,200.26,126.48,511.5,58.28,113.92,87.68,176.64,1155.17,3306.47,1559.16,1543.04,407.68,69615.4,214.713,74457,661.988,37.4226,107.466,272.529,-7.58182,104.82,149.368,205.718,939.403,2768.31,25.3756,398.941,-816.683,59276.6
193116,145493,217428,299.46,78.12,203.36,210.18,-5.58,164.48,169.6,3.2,1363.2,3292.27,1591.82,1473.92,904.96,79046.4,214.719,74461,292.767,-80.0943,218.843,-292.066,-12.348,168.923,199.852,-1.65526,1160.14,2673.49,-24.3902,103.12,-422.475,69146.4
165484,123530,216741,915.12,344.72,427.8,1195.98,88.04,200.96,174.72,-79.36,1245.34,3216.3,1761.51,1092.48,453.76,27728.6,214.759,74470,899.877,125.669,401.064,256.632,-48.7445,194.474,216.18,-59.0952,1040.26,2598.36,-157.104,772.958,-898.612,17901.4
204005,154684,209927,786.16,160.58,179.18,708.66,-2.48,729.6,616.32,48.64,1454.08,3964.64,2456.6,1331.84,594.56,29086.1,214.786,74482,768.175,15.4413,155.864,299.976,-88.1267,722.368,306.83,-31.699,1198.63,3275.87,598.374,991.062,-439.663,16798.8
207567,150297,184184,554.28,207.7,258.54,600.16,37.2,288.64,345.6,44.16,1491.71,4040.61,2098.05,1806.08,768.64,78869.1,214.794,74488,541.446,14.8138,251.67,14.2669,-24.1588,285.962,356.144,27.9873,1232.87,3352.85,72.0232,501.411,-821.44,66424
232082,160887,244434,854.98,388.12,192.82,538.16,114.08,171.52,128,92.8,1662.82,4308.28,2673.15,1775.36,647.04,64222.1,214.794,74489,839.713,198.112,164.379,93.4495,61.1148,166.987,142.764,102.983,1390.1,3526.88,633.625,784.628,-671.073,50966.2
194275,150063,165872,659.06,178.56,125.24,589,41.54,23.04,122.88,-115.2,1003.94,2825.09,1755.12,1018.88,545.28,35495,214.81,74498,648.797,51.6026,102.654,311.556,-31.9608,17.5498,133.481,-122.016,820.421,2350.59,426.952,485.325,-287.176,26749.6
121173,95642,141819,888.46,243.04,288.92,576.6,31,179.2,186.24,-115.2,719.94,2432.46,1814.05,441.6,282.88,8029.44,214.83,74502,880.241,74.7597,279.691,-120.348,-18.0754,181.5,194.243,-122.764,557.721,2064.74,357.555,441.477,-442.188,352.239
197742,143704,177974,350.92,217,32.24,364.56,-34.72,62.08,-66.56,-47.36,791.65,2378.5,1045.12,1296.64,822.4,51169.3,214.87,74511,342.328,132.418,5.88608,333.789,-89.2878,56.1748,-144.854,-29.3636,635.924,2036.26,0.788723,429.642,41.668,43642.4
234479,163209,100332,440.2,286.44,150.66,183.52,141.98,75.52,499.84,-14.72,1033.05,2191.77,1458.34,840.32,256,26881.9,214.886,74520,432.797,178.359,139.04,-190.026,138.921,78.4023,563.393,-95.7613,901.056,1672.59,374.049,404.403,-449.961,20528.7
155180,130460,131973,202.74,86.18,437.72,615.04,110.36,184.96,190.72,55.04,1037.31,2421.1,1617.38,987.52,579.2,40599,214.921,74530,195.817,-84.6588,460.415,-455.885,69.5765,190.619,284.26,60.439,889.953,1933.14,5.70193,353.053,-775.55,33349.2
176625,147901,103423,450.12,244.9,88.04,92.38,75.02,253.44,167.04,-28.16,1224.04,3028.15,1797.01,992,373.12,25402.9,214.965,74545,440.64,156.986,75.0596,-133.177,78.6492,256.125,83.6994,-50.9692,1036.27,2462.87,426.682,672.345,-210.687,16161
230353,191620,187743,928.14,407.96,652.86,993.86,224.44,216.96,697.6,183.68,1855.23,4467.32,2351.52,931.84,245.76,24947.8,214.98,74551,914.065,126.374,657.87,-533.882,148.257,221.005,895.69,122.579,1577.27,3539.62,-407.873,714,-1412.82,11565.9
137470,107645,225126,1721.12,715.48,788.02,2718.08,143.22,353.28,161.92,113.28,1427.1,4240.12,3692,955.52,1061.76,16998.4,214.986,74553,1689.89,349.772,706.411,953.889,-185.213,328.811,74.6982,151.815,1144.54,3504.38,812.455,929.683,-1010.66,3705.78
209759,166040,112960,495.38,151.9,81.84,584.66,-99.82,139.52,177.28,2.56,1108.31,3148.14,1410.06,668.8,331.52,23660.2,215.013,74568,483.816,68.8284,54.6819,453.998,-184.495,129.911,115.229,-0.667125,902.836,2647.24,8.71022,395.115,-272.927,13858.1
219729,153317,192229,648.52,254.2,337.9,824.6,46.5,32,60.8,90.24,842.06,2389.15,1064.29,1016.96,673.92,42255.4,215.078,74587,639.505,66.9388,326.364,78.049,-46.7494,27.3483,130.536,114.14,686.748,1977.21,-413.537,342.676,-544.275,34829.8
208686,158929,212684,488.56,47.74,80.6,239.94,102.3,113.28,238.08,56.96,1053.64,2408.32,1287.94,1264,478.72,53505.3,215.175,74617,481.263,-75.7089,79.8777,48.6964,76.6875,110.79,257.345,30.1391,905.247,1899.06,245.4,342.328,-448.268,46322.7
107630,95272,117631,547.46,319.92,101.68,380.68,-67.58,298.88,172.8,51.2,768.93,2178.28,731.3,574.08,157.44,18201,215.178,74621,537.499,230.168,71.0346,217.788,-118.098,293.495,67.732,48.949,627.162,1812.88,-329.085,358.675,-337.317,11411.1
142948,106352,153535,618.14,245.52,165.54,931.86,6.82,252.16,288,54.4,634.74,2171.89,1077.07,343.68,174.72,14607.4,215.196,74633,604.531,138.678,124.29,637.074,-123.602,237.918,204.467,33.8626,485.033,1866.05,-60.8795,198.917,-497.048,7711.33
142084,111096,174724,589.62,258.54,184.14,416.64,42.16,140.8,-7.04,103.04,765.38,2313.89,1470.41,751.36,251.52,25028.5,215.228,74642,580.998,133.165,168.285,-4.56608,2.48894,138.325,0.48051,133.099,614.218,1951.46,222.899,427.471,-470.524,17711.1
154310,128733,172405,325.5,234.98,553.66,1432.2,410.44,64.64,105.6,41.6,887.5,2231.53,1819.73,958.08,583.04,35521.3,215.231,74643,311.2,34.2204,541.374,153.096,254.206,57.9154,254.885,54.4829,745.614,1805.62,119.71,436.5,-1069.7,28737.5
216643,151720,253768,883.5,303.8,383.16,965.34,153.14,335.36,615.68,144.64,1508.04,4258.58,2381.34,1358.72,876.16,55782.4,215.247,74656,867.268,69.2899,366.38,86.6969,48.0725,329.675,573.667,64.6755,1230.95,3532.32,80.0777,494.922,-714.849,42635.1
144246,124693,110959,257.92,188.48,186,237.46,32.86,119.68,55.68,62.08,683.73,1940.43,1082.04,375.68,261.12,10581.1,215.256,74660,252.392,109.199,183.332,-207.596,19.8497,122.059,50.1615,66.2694,559.796,1630.67,-18.2938,295.555,-226.191,4520.39
219789,157465,187078,699.98,124.62,163.68,242.42,63.24,161.92,164.48,-60.16,901.7,2981.29,1643.65,1399.68,401.92,52917.1,215.259,74661,693.376,-40.3362,166.657,-146.907,49.3953,164.318,218.949,-57.2295,704.082,2554.57,146.749,554.605,-658.056,43462.1
154932,112336,126204,474.92,146.32,71.3,95.48,47.74,-22.4,-12.16,-61.44,675.21,1929.07,925.13,821.76,156.8,35601.9,215.273,74668,470.935,45.7958,66.6427,-59.8045,44.2653,-21.1773,84.898,-39.2217,550.897,1608.26,19.7974,250.776,-435.373,29620.1
227445,162232,197440,422.84,237.46,88.66,66.96,8.68,3.2,110.72,129.28,1207,2973.48,1481.06,1240.32,730.24,80711.7,215.37,74693,416.198,96.3118,83.3539,-146.405,11.9037,3.5004,189.201,126.861,1021.4,2419.11,146.666,-190.877,-340.934,71753.1
190888,125144,116889,453.22,164.3,40.3,136.4,19.22,38.4,225.28,71.68,754.02,2269.16,1272.32,1181.44,350.08,44522.9,215.403,74707,447.129,66.7325,28.775,49.5435,5.85615,35.7892,263.395,51.1841,604.872,1912.41,268.597,432.429,-381.585,37396.2
244616,167297,253421,1220.78,264.74,220.1,394.32,41.54,287.36,154.24,-76.8,1342.61,3968.9,2604.28,1383.68,644.48,43176.3,215.415,74713,1209.55,44.3918,211.017,-157.513,15.9601,290.25,99.8277,-78.9754,1085.45,3313.23,635.765,780.78,-431.802,30771.5
166784,139360,152832,394.94,92.38,108.5,281.48,81.84,231.68,296.96,12.8,1093.4,2968.51,1392.31,1429.76,413.44,48539.5,215.426,74718,386.044,-20.3479,104.446,46.3271,51.7364,229.775,276.807,-15.1755,903.25,2463.71,26.5663,655.481,-561.659,39351.5
233419,143755,180846,647.28,251.72,150.04,320.54,43.4,30.72,236.16,39.68,1042.99,3442.79,1754.41,1602.56,352.64,63701.1,215.535,74753,638.835,89.4939,138.112,-2.45357,14.1763,28.6235,368.951,40.9827,813.312,2957.8,72.2735,569.507,-832.67,52769.5
221893,158724,192346,432.76,241.18,53.32,225.68,35.34,165.12,158.08,-51.84,1088.43,2673.15,1650.75,1340.8,545.92,62702.1,215.547,74760,423.142,128.025,33.4752,106.448,13.1562,163.139,145.393,-62.0684,921.154,2168.78,498.13,260.021,-395.53,54624.9
121681,100337,146526,682,171.74,226.3,429.04,19.84,270.08,168.32,80.64,1299.3,3100.57,1773.58,985.6,807.04,39198.7,215.601,74780,672.015,9.94335,224.053,-125.031,-17.8349,270.548,69.0152,63.9019,1108,2480.5,209.566,387.757,-160.112,29842.7
200889,149352,185394,689.44,154.38,85.56,273.42,50.22,83.84,63.36,29.44,1104.05,3332.03,1468.99,1867.52,556.16,77317.8,215.633,74795,681.043,-10.9252,76.9804,111.043,18.1299,80.2317,129.167,54.0523,885.77,2820.54,-34.2854,564.508,-677.395,66826.2
231702,181840,183074,527,127.72,127.72,413.54,148.8,316.8,336.64,75.52,1354.68,3449.18,1935.46,1735.68,775.04,64173.4,215.695,74810,514.665,-17.7678,118.192,114.731,102.665,312.829,245.675,29.8219,1136.77,2818.06,371.298,668.917,-456.441,53609.9
176825,136449,100297,404.86,165.54,11.78,81.22,5.58,-31.36,367.36,39.04,475.7,1407.22,581.49,-4.48,86.4,321.92,215.705,74815,401.148,123.435,-3.45696,69.2139,-6.10647,-33.3047,372.469,-31.9471,382.219,1165.45,-19.7598,31.2854,23.6855,-3986.95
167520,136902,143304,619.38,171.74,195.3,296.36,-51.46,250.88,262.4,0.64,1180.02,3076.43,1759.38,1567.36,508.8,61520,215.73,74824,611.052,0.743102,196.109,-168.875,-69.717,252.601,286.407,0.650169,985.591,2511.11,225.751,548.158,-713.733,52104.8
189586,162965,136968,461.9,345.34,434.62,532.58,153.14,320.64,193.28,-82.56,1349.71,3656.5,2261.35,1151.36,491.52,31017,215.734,74826,450.919,163.605,437.22,-518.27,129.727,329.718,222.51,-81.6129,1119.29,3033.96,78.0243,792.19,-774.549,19726.3
116169,86731,148103,726.02,320.54,239.32,532.58,-4.96,99.84,246.4,-92.16,973.41,2912.42,1980.19,472.96,389.12,16468.5,215.846,74870,716.397,177.334,220.014,-38.7518,-53.1284,100.445,264.502,-115.582,783,2444.01,404.367,315.782,-322.948,7429.47
229450,157618,159274,415.4,166.78,162.44,586.52,-29.14,161.28,129.28,22.4,1090.56,2408.32,1593.95,250.88,16.64,7173.12,215.869,74883,404.329,85.2077,142.035,223.082,-97.929,155.316,122.364,33.3745,943.168,1892.46,424.428,271.83,-492.445,26.9929
152732,124491,171155,338.52,102.92,113.46,57.66,75.02,175.36,360.32,87.68,959.92,2423.23,1174.34,957.44,369.92,38318.7,215.883,74893,332.935,1.5727,118.926,-222.862,81.6341,177.848,360.786,36.4512,807.905,1968.64,26.6074,329.275,-377.032,30961.9
161102,133885,177677,479.26,171.74,146.94,465.62,57.04,135.68,231.68,62.08,815.08,2372.11,1194.93,1001.6,227.84,45946.9,215.895,74895,470.451,45.2062,132.984,162.336,1.94706,130.343,286.145,56.5384,659.275,1984.87,8.99466,252.714,-718.848,38574.5
204081,144385,136655,331.08,146.94,179.8,664.02,-4.96,202.24,178.56,60.16,1016.72,2529.73,1427.81,468.48,327.04,11845.8,215.928,74904,319.645,65.8001,160.37,270.732,-87.9801,195.137,105.484,51.5385,856.921,2062.86,156.146,394.615,-303.629,4124.68
177295,141328,83078.8,709.28,276.52,150.66,269.7,136.4,81.28,83.2,-85.76,1056.48,2494.23,1084.17,478.08,135.68,8432.64,215.94,74908,701.338,160.966,135.167,-60.3154,114.388,82.9892,101.978,-94.056,902.895,1975.17,-141.502,465.403,-309.152,953.268
183720,140409,132443,639.84,214.52,221.34,382.54,66.96,64.64,28.8,110.72,928.68,2709.36,1517.98,888.32,553.6,46458.2,216.035,74933,632.532,50.7,217.954,-141.475,35.6517,64.6008,83.5057,127.804,753.175,2271.06,64.3088,146.619,-423.832,38014.1
181736,144720,172777,621.86,258.54,355.88,606.36,183.52,170.24,526.72,81.28,1295.75,3423.62,1750.15,1455.36,478.08,59600.6,216.089,74947,611.436,48.0918,355.898,-214.308,132.719,170.958,656.703,29.0081,1077.15,2791.24,-166.287,482.632,-1042.29,49172.9
186002,148081,121890,570.4,193.44,75.02,117.8,0,103.04,132.48,96.64,941.46,2685.22,1358.94,1225.6,425.6,33491.2,216.13,74964,563.603,86.3797,65.5133,-54.4762,-7.27582,102.273,112.038,91.3971,768.447,2240.89,129.049,727.109,-249.674,25055.1
209003,154314,141348,551.18,71.3,166.16,210.18,28.52,94.72,298.88,62.72,922.29,2084.56,736.98,440.32,325.76,14631.7,216.177,74983,546.709,-43.031,173.635,-179.758,12.9089,96.6272,303.023,19.4851,794.913,1622.12,-316.918,252.148,-206.641,8470.69
141656,126292,114889,425.94,134.54,164.3,280.86,-3.72,231.04,105.6,-75.52,886.08,2076.04,829.99,1031.04,400.64,44675.8,216.201,74986,419.498,7.64853,163.971,-81.887,-28.0867,232.706,97.7872,-64.6583,758.65,1652.8,-234.237,287.324,-492.724,38465.6
199483,139553,191144,391.22,114.7,139.5,193.44,-24.18,46.08,-12.16,78.72,1120.38,2864.14,1140.97,1363.84,330.88,59589.1,216.267,75009,385.219,-16.5811,143.148,-108.414,-38.4722,45.7608,97.6652,126.202,940.548,2350.27,-225.615,390.5,-701.351,50793.9
208069,164041,139121,464.38,132.06,125.24,247.38,137.64,133.76,239.36,142.72,1149.49,2822.96,949.98,857.6,530.56,27184.6,216.271,75011,456.425,28.4613,121.194,-24.0002,109.829,132.029,184.757,98.3342,973.203,2282.59,-366.156,472.436,-134.827,18591
214854,146228,159099,460.04,178.56,220.72,545.6,57.66,198.4,138.88,-42.88,901.7,2472.22,1336.93,1035.52,400,37002.9,216.322,75031,450.783,44.6806,211.149,51.4247,-0.00320442,196.618,144.874,-36.3199,743.049,2048.85,1.04421,474.978,-583.623,29360.4
181871,116964,191055,1171.8,376.34,446.4,1604.56,140.74,43.52,92.16,66.56,493.45,1650.75,1070.68,-28.8,35.2,1749.12,216.322,75034,1156.75,153.127,400.054,671.307,-62.4588,26.6363,198.493,101.319,377.624,1349.89,-236.954,80.999,-980.512,-3404.48
224603,119129,156520,595.2,282.72,151.9,453.22,-0.62,-27.52,-0.64,22.4,837.09,2338.03,1073.52,551.68,156.16,24419.2,216.322,75035,587.199,167.054,129.242,146.031,-53.692,-31.8625,82.8218,52.3902,685.662,1938.77,-117.792,229.422,-466.495,17180.2
154062,115441,110123,546.22,161.82,74.4,197.16,52.7,-51.84,44.16,45.44,204.48,749.76,563.03,157.44,80.64,4030.72,216.322,75036,543.368,83.7051,62.4945,26.9046,32.6501,-53.4757,86.1344,41.5519,152.875,622.732,135.588,120.101,-132.094,1644.85
222740,176248,167300,424.7,313.72,333.56,1040.36,229.4,177.92,149.76,46.72,1649.33,4019.31,2223.01,568.96,105.6,21123.8,216.337,75044,406.625,179.807,302.326,316.357,108.163,168.97,209.307,58.0606,1397.19,3266.89,122.575,437.142,-950.59,8944.68
176025,148233,143390,327.98,178.56,93.62,282.72,72.54,135.68,235.52,2.56,991.16,2695.16,1286.52,1036.8,314.24,44797.4,216.393,75056,319.319,82.8456,80.3086,91.8102,41.0484,133.057,255.885,-18.3412,817.993,2243.25,43.808,317.391,-506.817,36497
125435,113055,190886,223.82,183.52,319.3,710.52,143.22,216.96,171.52,-62.08,781.71,2652.56,1770.03,533.12,385.92,14188.8,216.408,75061,213.62,74.2213,311.993,-42.6303,73.6849,217.052,162.055,-72.9838,605,2315.07,158.319,438.641,-497.502,5735.5
197362,164977,177202,693.78,194.06,77.5,306.9,25.42,202.24,115.2,23.68,1180.73,2939.4,1650.75,744.96,307.84,17881.6,216.455,75075,683.343,91.9023,58.0407,133.159,-9.60051,198.932,28.6602,15.6965,996.451,2378.08,359.723,571.384,-193.585,8904.09
197069,132819,223830,314.34,131.44,158.1,560.48,26.66,71.04,328.32,78.72,1089.14,3163.05,1322.02,1461.12,846.72,83491.2,216.471,75082,304.698,-15.9916,148.328,236.513,-46.2047,64.0892,380.226,47.8253,881.513,2675.68,-200.505,-12.0481,-542.602,73700.8
184459,125255,207331,814.06,306.28,381.92,592.72,53.32,145.28,30.08,-33.28,869.04,2340.16,1478.93,521.6,504.32,20165.1,216.546,75104,806.532,109.782,379.797,-318.389,9.68538,150.11,68.8842,-12.1523,721.135,1901.5,-55.2413,281.367,-436.903,13007.5
183710,143108,151816,425.32,66.34,111.6,131.44,4.34,113.28,167.68,3.2,1067.13,2431.04,1522.95,1312.64,140.16,53045.8,216.558,75108,419.362,-58.1588,117.309,-146.603,3.82996,114.599,276.794,18.2368,918.648,1917.55,411.795,430.81,-815.906,45791.4
115521,94458,88567,236.84,71.92,12.4,144.46,-62.62,-60.16,-96.64,1.28,347.19,861.94,150.52,241.28,67.2,9100.16,216.559,75112,234.406,38.9176,2.75555,151.74,-86.6409,-63.3784,-69.576,31.7364,292.775,698.696,-210.791,122.946,-85.6231,6456.62
158138,133092,125898,658.44,225.06,169.88,329.84,38.44,123.52,37.12,-14.72,1527.21,3763,1924.81,1310.72,257.92,56425.6,216.589,75120,647.931,64.6423,161.108,-50.1909,11.8978,123.131,133.027,23.9019,1292.68,3050.24,162.327,456.182,-824.888,45004.7
224622,149660,252577,657.82,169.26,99.2,481.74,86.8,112.64,236.8,133.12,1178.6,3208.49,1166.53,1521.28,234.88,67548.8,216.619,75129,646.882,15.3276,80.5668,333.234,19.5233,102.998,322.644,136.628,970.458,2648.49,-264.927,402.779,-943.084,57640
