Condition,VH Zeta + 221 WT 1,VH Zeta + 221 WT 2,VH Zeta + 221 WT 3,VL Zeta + 221 WT 1,VL Zeta + 221 WT 2,VL Zeta + 221 WT 3,VH Zeta + 221 CD58KO 1,VH Zeta + 221 CD58KO 2,VH Zeta + 221 CD58KO 3,VL Zeta + 221 CD58KO 1,VL Zeta + 221 CD58KO 2,VL Zeta + 221 CD58KO 3,,,,,,,
Seconds,,,,,,,,,,,,,,,,,,,
88,1.353935,1.995395772,1.343674,0.976897,1.407265,1.193436,1.571227,1.075812,1.520915,1.604956,1.208998,1.125591,,,,,,,
88.5,1.359376,1.997978703,1.346672,0.977341,1.424103,1.200846,1.571447,1.076538,1.522892,1.606749,1.208998,1.127392,,,,,,,
89,1.36191,2.002073089,1.348744,0.978027,1.425283,1.203618,1.572307,1.075812,1.529175,1.607124,1.210667,1.127392,,,,,,,
89.5,1.361084,2.005207751,1.349955,0.979571,1.424843,1.205366,1.572307,1.077265,1.530508,1.611113,1.210667,1.127392,,,,,,,
90,1.364804,2.0079625,1.351216,0.980752,1.425345,1.205665,1.573168,1.079543,1.534123,1.611113,1.208998,1.125591,,,,,,,
90.5,1.364235,2.0079625,1.354953,0.982865,1.430901,1.205798,1.574245,1.079742,1.535515,1.620643,1.210667,1.125591,,,,,,,
91,1.36472,2.008203954,1.361962,0.983101,1.434439,1.208063,1.576633,1.079543,1.535515,1.62388,1.210819,1.125591,,,,,,,
91.5,1.364303,2.018328771,1.369447,0.985811,1.440255,1.210108,1.575321,1.079244,1.536955,1.624087,1.210667,1.12832,,,,,,,
92,1.365282,2.022001887,1.372846,0.987386,1.459434,1.214617,1.575321,1.079941,1.538394,1.625117,1.208998,1.125591,,,,,,,
92.5,1.361142,2.039556744,1.381395,0.989165,1.461691,1.214948,1.575321,1.081663,1.541092,1.627409,1.207328,1.125591,,,,,,,
93,1.358872,2.034294797,1.385506,0.992214,1.47234,1.215526,1.575321,1.080802,1.54135,1.628672,1.210667,1.12832,,,,,,,
93.5,1.358723,2.024171763,1.38856,0.992771,1.475734,1.219625,1.577944,1.081765,1.541738,1.628672,1.210667,1.12832,,,,,,,
94,1.357162,2.039850457,1.390414,0.993901,1.477629,1.220376,1.578278,1.084236,1.542181,1.629562,1.21353,1.129249,,,,,,,
94.5,1.361039,2.039850457,1.390366,0.99542,1.488725,1.22431,1.577944,1.084236,1.542345,1.634428,1.21609,1.129249,,,,,,,
95,1.362024,2.039153403,1.39254,0.99604,1.493344,1.226754,1.578278,1.08531,1.542456,1.638405,1.218417,1.12958,,,,,,,
95.5,1.362224,2.04274357,1.39379,0.996102,1.494433,1.229344,1.583655,1.086383,1.543398,1.640279,1.218417,1.129249,,,,,,,
96,1.364776,2.04279402,1.395941,0.997199,1.494224,1.232091,1.583655,1.086383,1.543398,1.642045,1.218417,1.12958,,,,,,,
96.5,1.369735,2.04279402,1.396577,0.998492,1.500847,1.236208,1.596965,1.090407,1.543398,1.640279,1.220743,1.12958,,,,,,,
97,1.369744,2.052754661,1.400283,0.998673,1.506214,1.238301,1.600545,1.088752,1.547014,1.643812,1.218417,1.129911,,,,,,,
97.5,1.37132,2.057478947,1.404299,1.000971,1.507475,1.239014,1.600545,1.090908,1.55365,1.64467,1.218417,1.129911,,,,,,,
98,1.376047,2.069603251,1.403784,1.001465,1.507845,1.242029,1.606811,1.090407,1.554099,1.640279,1.221506,1.130267,,,,,,,
98.5,1.382558,2.076109788,1.405963,1.002766,1.510135,1.243817,1.606811,1.090407,1.554959,1.639342,1.221506,1.130623,,,,,,,
99,1.380553,2.079061811,1.408314,1.003329,1.511247,1.24447,1.611065,1.090657,1.554959,1.645528,1.220743,1.130926,,,,,,,
99.5,1.38265,2.090686762,1.409761,1.004038,1.513171,1.247246,1.615075,1.096859,1.557553,1.645641,1.221125,1.130774,,,,,,,
100,1.382701,2.095125674,1.410686,1.005973,1.521724,1.248932,1.617901,1.099201,1.558958,1.64576,1.220743,1.130774,,,,,,,
100.5,1.382857,2.097105783,1.41021,1.006292,1.524877,1.253817,1.618433,1.098996,1.561944,1.646102,1.221506,1.130926,,,,,,,
101,1.38465,2.09875878,1.411863,1.005996,1.529337,1.259346,1.617901,1.099312,1.564752,1.646342,1.221736,1.131806,,,,,,,
101.5,1.385452,2.100826717,1.414027,1.007095,1.533587,1.259552,1.618964,1.100447,1.564875,1.657817,1.221736,1.131806,,,,,,,
102,1.387574,2.099792749,1.419511,1.008575,1.537879,1.266499,1.618433,1.106243,1.566058,1.660234,1.22203,1.131806,,,,,,,
102.5,1.38694,2.109607833,1.420781,1.009367,1.544707,1.275328,1.617901,1.105306,1.569042,1.657817,1.22203,1.131806,,,,,,,
103,1.386241,2.131502277,1.424018,1.009695,1.546094,1.277332,1.618433,1.109612,1.571352,1.660234,1.22203,1.133052,,,,,,,
103.5,1.388835,2.133196565,1.427471,1.010458,1.553676,1.280019,1.619486,1.115645,1.573669,1.663037,1.222093,1.133418,,,,,,,
104,1.386526,2.141537596,1.438054,1.010698,1.554973,1.280001,1.619486,1.120166,1.573669,1.663538,1.222553,1.13544,,,,,,,
104.5,1.385573,2.142134136,1.438802,1.013085,1.557229,1.280833,1.618964,1.120196,1.572511,1.668726,1.223012,1.133418,,,,,,,
105,1.383898,2.152018583,1.439629,1.014098,1.55826,1.284885,1.619486,1.121435,1.574599,1.666132,1.222553,1.13544,,,,,,,
105.5,1.383239,2.157870503,1.442446,1.017155,1.559523,1.28595,1.621306,1.123429,1.575528,1.666132,1.223012,1.133052,,,,,,,
106,1.386307,2.156235367,1.447732,1.018238,1.564182,1.287469,1.623852,1.124185,1.575528,1.666132,1.222553,1.132685,,,,,,,
106.5,1.385198,2.162307313,1.45161,1.018165,1.565417,1.296638,1.624692,1.124652,1.577948,1.663481,1.223012,1.133052,,,,,,,
107,1.383906,2.164359968,1.454896,1.018887,1.571039,1.300718,1.625531,1.124185,1.577783,1.663538,1.222553,1.133418,,,,,,,
107.5,1.381907,2.164359968,1.45528,1.02224,1.580639,1.307479,1.629782,1.122673,1.578279,1.666132,1.222093,1.133418,,,,,,,
108,1.383396,2.171355809,1.455972,1.02319,1.581861,1.308184,1.634033,1.124652,1.578743,1.668726,1.222093,1.133418,,,,,,,
108.5,1.382574,2.176331876,1.459929,1.024396,1.586021,1.30892,1.63474,1.128652,1.582402,1.671479,1.222093,1.133418,,,,,,,
109,1.382574,2.177744309,1.46175,1.027765,1.586034,1.308839,1.635447,1.131693,1.582402,1.671479,1.222553,1.133418,,,,,,,
109.5,1.384267,2.176331876,1.462986,1.027765,1.611911,1.310387,1.63474,1.132518,1.582402,1.671798,1.222553,1.133418,,,,,,,
110,1.384639,2.179811999,1.464591,1.029847,1.640765,1.311382,1.635447,1.135282,1.582543,1.671479,1.222553,1.133418,,,,,,,
110.5,1.385041,2.176331876,1.465148,1.031426,1.643491,1.316943,1.636588,1.138617,1.582684,1.671479,1.222553,1.133052,,,,,,,
111,1.384885,2.184986407,1.467827,1.032402,1.643663,1.322819,1.635447,1.140824,1.583835,1.671479,1.222553,1.13544,,,,,,,
111.5,1.383222,2.184986407,1.474758,1.033722,1.646761,1.326086,1.638374,1.138617,1.586366,1.671798,1.223012,1.133052,,,,,,,
112,1.384062,2.185545355,1.479024,1.03445,1.656306,1.331006,1.638374,1.147145,1.58731,1.671798,1.223942,1.133052,,,,,,,
112.5,1.383804,2.186277866,1.480797,1.03445,1.679554,1.332862,1.645729,1.147478,1.587773,1.673403,1.223942,1.13544,,,,,,,
113,1.384062,2.191653337,1.490856,1.035801,1.682144,1.34227,1.646801,1.154305,1.587953,1.67276,1.223012,1.137463,,,,,,,
113.5,1.384629,2.195143103,1.491197,1.037181,1.68366,1.342338,1.647873,1.151964,1.587953,1.674576,1.222553,1.137824,,,,,,,
114,1.384062,2.191653337,1.493198,1.037514,1.687612,1.3444,1.649452,1.160674,1.588553,1.677467,1.223012,1.137463,,,,,,,
114.5,1.384366,2.199372744,1.494845,1.040017,1.698524,1.347147,1.649967,1.162583,1.589411,1.677467,1.223012,1.13544,,,,,,,
115,1.384062,2.210547643,1.495052,1.042035,1.703484,1.358996,1.649967,1.163271,1.595323,1.681291,1.223477,1.13544,,,,,,,
115.5,1.383943,2.210885646,1.499915,1.043515,1.705162,1.363211,1.649967,1.163271,1.595945,1.683669,1.222553,1.137463,,,,,,,
116,1.382397,2.211274588,1.502822,1.044183,1.707246,1.368304,1.649967,1.163271,1.599228,1.688175,1.223012,1.137824,,,,,,,
116.5,1.379701,2.210705659,1.504221,1.048626,1.709757,1.368497,1.649967,1.163869,1.604327,1.684472,1.222553,1.137824,,,,,,,
117,1.379089,2.213736258,1.50465,1.049267,1.711081,1.375808,1.651237,1.163869,1.605601,1.691878,1.222553,1.137824,,,,,,,
117.5,1.380985,2.217181758,1.506847,1.052031,1.717214,1.378427,1.651992,1.163931,1.606322,1.693777,1.223012,1.137824,,,,,,,
118,1.378682,2.22312075,1.509077,1.053507,1.719691,1.388589,1.652279,1.163993,1.606322,1.695676,1.222093,1.138185,,,,,,,
118.5,1.36962,2.244017742,1.511596,1.056292,1.72033,1.394613,1.652977,1.16684,1.606607,1.699698,1.222093,1.138185,,,,,,,
119,1.36939,2.248599087,1.515298,1.05614,1.725068,1.399846,1.654306,1.16684,1.607277,1.699698,1.222093,1.139002,,,,,,,
119.5,1.367623,2.249604035,1.513961,1.057899,1.72425,1.41352,1.654306,1.16684,1.606892,1.70372,1.222553,1.139819,,,,,,,
120,1.369744,2.260352525,1.516241,1.059027,1.725315,1.41367,1.658511,1.166895,1.608014,1.699698,1.222553,1.139002,,,,,,,
120.5,1.375864,2.264090436,1.517416,1.059176,1.730356,1.420801,1.661796,1.167915,1.614056,1.699698,1.223012,1.139819,,,,,,,
121,1.374722,2.26914685,1.520754,1.059592,1.744961,1.423625,1.661928,1.168937,1.613144,1.70372,1.223942,1.139819,,,,,,,
121.5,1.379813,2.268230864,1.525138,1.05982,1.747397,1.424061,1.661928,1.172132,1.614631,1.704535,1.224434,1.139819,,,,,,,
122,1.375046,2.270062835,1.527775,1.060757,1.747392,1.427672,1.661862,1.171201,1.615044,1.706558,1.224434,1.139819,,,,,,,
122.5,1.381086,2.270473383,1.536929,1.060999,1.750073,1.429389,1.662284,1.173063,1.617729,1.707765,1.224434,1.140443,,,,,,,
123,1.382754,2.270268109,1.538473,1.061718,1.75363,1.43292,1.662106,1.173063,1.618465,1.710548,1.224434,1.140948,,,,,,,
123.5,1.387899,2.264597437,1.545121,1.062087,1.756477,1.439992,1.662106,1.173063,1.618482,1.711993,1.224434,1.141452,,,,,,,
124,1.394768,2.264090436,1.54902,1.064861,1.760799,1.44243,1.662106,1.173429,1.618666,1.711993,1.224434,1.141452,,,,,,,
124.5,1.393636,2.264597437,1.553317,1.066579,1.762453,1.452876,1.662106,1.174632,1.62179,1.715684,1.223942,1.141601,,,,,,,
125,1.394895,2.271323133,1.55355,1.066579,1.765706,1.465414,1.664477,1.175336,1.622586,1.716122,1.223477,1.141601,,,,,,,
125.5,1.398435,2.271738574,1.554792,1.066542,1.76763,1.467486,1.664477,1.178419,1.634784,1.719773,1.223942,1.141951,,,,,,,
126,1.406581,2.274870421,1.554949,1.067886,1.77962,1.467592,1.666669,1.178147,1.639566,1.718071,1.223012,1.141951,,,,,,,
126.5,1.400039,2.277168167,1.555573,1.070489,1.780854,1.48553,1.666713,1.179745,1.639705,1.718071,1.222093,1.142302,,,,,,,
127,1.400039,2.284346206,1.557318,1.071676,1.787617,1.491446,1.666758,1.181448,1.643848,1.719773,1.222553,1.142302,,,,,,,
127.5,1.397792,2.289837822,1.563673,1.073767,1.788674,1.496331,1.668241,1.182079,1.64537,1.719773,1.222553,1.142816,,,,,,,
128,1.397792,2.289862354,1.563944,1.077932,1.796218,1.506071,1.668241,1.182079,1.648041,1.719773,1.222553,1.14333,,,,,,,
128.5,1.409349,2.292637643,1.564594,1.07871,1.796518,1.514894,1.671739,1.182079,1.655539,1.721489,1.222553,1.14333,,,,,,,
129,1.413093,2.295656464,1.566163,1.079734,1.796913,1.519459,1.674653,1.183999,1.657688,1.721489,1.223012,1.142816,,,,,,,
129.5,1.405556,2.289862354,1.567355,1.079734,1.797125,1.532497,1.674653,1.184767,1.661731,1.725636,1.223012,1.142816,,,,,,,
130,1.41473,2.288924773,1.568439,1.079734,1.797125,1.551982,1.674653,1.189146,1.664511,1.723413,1.223477,1.142816,,,,,,,
130.5,1.4128,2.289850088,1.57117,1.080242,1.799455,1.560668,1.681669,1.186957,1.67668,1.727858,1.223942,1.142816,,,,,,,
131,1.407898,2.289616616,1.573492,1.082685,1.799692,1.563617,1.685362,1.189146,1.67761,1.728979,1.223942,1.142816,,,,,,,
131.5,1.407866,2.291249998,1.572886,1.082892,1.801693,1.579935,1.689055,1.191771,1.678281,1.731152,1.224434,1.144011,,,,,,,
132,1.408026,2.29504917,1.575128,1.086045,1.812502,1.58556,1.690168,1.193029,1.678281,1.73303,1.224434,1.14477,,,,,,,
132.5,1.401358,2.295656464,1.575123,1.089738,1.815417,1.590003,1.690168,1.193578,1.679705,1.737126,1.223477,1.144847,,,,,,,
133,1.401191,2.304530562,1.576397,1.092359,1.815547,1.591216,1.685362,1.196568,1.682857,1.747139,1.223012,1.144847,,,,,,,
133.5,1.401191,2.29504917,1.580791,1.094649,1.82733,1.592706,1.689055,1.196574,1.68734,1.747926,1.222553,1.147843,,,,,,,
134,1.408017,2.295509089,1.582492,1.095963,1.827014,1.630607,1.689055,1.198448,1.689662,1.74861,1.222093,1.15182,,,,,,,
134.5,1.409299,2.296916975,1.585696,1.100951,1.829449,1.630593,1.690168,1.202233,1.693185,1.753806,1.222093,1.15182,,,,,,,
135,1.42047,2.298030111,1.586421,1.104339,1.832071,1.631145,1.690168,1.202233,1.69563,1.750401,1.222553,1.1528,,,,,,,
135.5,1.424946,2.316491529,1.594129,1.104905,1.843582,1.631305,1.692293,1.202233,1.699813,1.753806,1.222553,1.1528,,,,,,,
136,1.425057,2.316614756,1.598934,1.105603,1.862053,1.637669,1.691282,1.205734,1.704522,1.758076,1.223012,1.1528,,,,,,,
136.5,1.425966,2.326454556,1.600369,1.106757,1.868258,1.655829,1.692293,1.20681,1.706057,1.759181,1.223477,1.153677,,,,,,,
137,1.426364,2.328874161,1.60793,1.106086,1.8731,1.65999,1.693304,1.207185,1.717445,1.762093,1.223012,1.154,,,,,,,
137.5,1.426207,2.330615087,1.609826,1.106778,1.877975,1.660902,1.693304,1.206435,1.718083,1.765005,1.223477,1.154525,,,,,,,
138,1.426535,2.332356014,1.616603,1.109729,1.901084,1.670843,1.694075,1.208317,1.718083,1.765183,1.223477,1.155049,,,,,,,
138.5,1.432079,2.333227762,1.618711,1.112679,1.901769,1.680479,1.696609,1.207729,1.718193,1.762093,1.224434,1.155049,,,,,,,
139,1.427402,2.334517284,1.620523,1.114995,1.908845,1.68734,1.698371,1.208317,1.730087,1.765362,1.224926,1.155526,,,,,,,
139.5,1.419232,2.337064285,1.624547,1.117056,1.909806,1.692165,1.700924,1.207457,1.725437,1.770461,1.225444,1.157944,,,,,,,
140,1.427402,2.337064285,1.626704,1.120394,1.91146,1.703381,1.698371,1.207457,1.733747,1.771575,1.224926,1.159885,,,,,,,
140.5,1.422464,2.333227762,1.630625,1.122563,1.91877,1.709977,1.698371,1.208317,1.737468,1.771018,1.224434,1.160977,,,,,,,
141,1.423028,2.337064285,1.633094,1.125057,1.921976,1.729925,1.70669,1.209041,1.7465,1.771575,1.225444,1.160977,,,,,,,
141.5,1.423376,2.328692711,1.63783,1.125347,1.926481,1.73074,1.708074,1.21045,1.748226,1.771018,1.224926,1.160431,,,,,,,
142,1.434448,2.333543839,1.644373,1.126444,1.930198,1.732661,1.708074,1.209177,1.767749,1.772225,1.224434,1.159885,,,,,,,
142.5,1.434448,2.333227762,1.645349,1.126928,1.932291,1.741399,1.712913,1.209813,1.769106,1.771575,1.223477,1.159885,,,,,,,
143,1.435046,2.335790785,1.645435,1.128356,1.932677,1.744539,1.712913,1.211251,1.771062,1.775369,1.223477,1.160431,,,,,,,
143.5,1.434322,2.349374163,1.650322,1.129456,1.934152,1.750584,1.716369,1.212127,1.771661,1.779759,1.223012,1.160431,,,,,,,
144,1.435793,2.356214023,1.652647,1.13013,1.938036,1.759216,1.718889,1.212503,1.781444,1.775369,1.223012,1.160977,,,,,,,
144.5,1.436837,2.356903506,1.657068,1.13558,1.938191,1.762066,1.719978,1.212503,1.781444,1.772874,1.223012,1.160977,,,,,,,
145,1.436837,2.356214023,1.66001,1.136725,1.938395,1.777019,1.720358,1.212783,1.781504,1.772874,1.223012,1.161221,,,,,,,
145.5,1.435842,2.366837255,1.663071,1.137698,1.944167,1.783532,1.728833,1.212783,1.781504,1.777865,1.223012,1.160977,,,,,,,
146,1.435049,2.380399336,1.66688,1.141133,1.948448,1.789761,1.731992,1.212783,1.781444,1.778812,1.223012,1.161221,,,,,,,
146.5,1.439326,2.380399336,1.665462,1.145643,1.952216,1.800299,1.734062,1.212783,1.781504,1.781964,1.223012,1.161221,,,,,,,
147,1.451635,2.386378379,1.671984,1.148408,1.949837,1.806008,1.733858,1.212783,1.783835,1.780862,1.222553,1.160977,,,,,,,
147.5,1.452507,2.39550375,1.680792,1.148228,1.953589,1.807789,1.736082,1.212783,1.783835,1.780862,1.222553,1.161221,,,,,,,
148,1.46905,2.387048784,1.684948,1.150491,1.973293,1.811238,1.734266,1.214026,1.799831,1.780862,1.221966,1.161221,,,,,,,
148.5,1.466714,2.38562416,1.688542,1.152152,1.975821,1.817114,1.736082,1.215223,1.805169,1.782145,1.221736,1.161221,,,,,,,
149,1.464452,2.397068496,1.697064,1.153038,1.975969,1.825538,1.737898,1.215719,1.806475,1.785148,1.22203,1.161221,,,,,,,
149.5,1.453943,2.399002268,1.6985,1.153943,1.977759,1.83879,1.736082,1.218153,1.80899,1.788331,1.222093,1.162039,,,,,,,
150,1.465361,2.398586661,1.699876,1.154617,1.977724,1.860914,1.739471,1.218604,1.810264,1.785148,1.223012,1.161466,,,,,,,
150.5,1.463995,2.387048784,1.704247,1.155016,1.979585,1.866416,1.737898,1.218153,1.814569,1.788331,1.224434,1.161221,,,,,,,
151,1.462669,2.38562416,1.706111,1.157327,1.983093,1.868961,1.739471,1.217054,1.819738,1.785148,1.224434,1.161221,,,,,,,
151.5,1.462175,2.40024344,1.706733,1.157953,1.986145,1.883326,1.739471,1.217054,1.821792,1.784908,1.224926,1.161466,,,,,,,
152,1.470095,2.400636626,1.70806,1.159632,1.987786,1.888547,1.737898,1.217603,1.827407,1.785148,1.225444,1.161466,,,,,,,
152.5,1.472434,2.398586661,1.713333,1.160128,1.989186,1.890141,1.739471,1.21954,1.833788,1.78674,1.223942,1.162612,,,,,,,
153,1.472519,2.398794464,1.715513,1.163836,1.996169,1.895541,1.737898,1.220759,1.828435,1.784908,1.224926,1.162612,,,,,,,
153.5,1.473688,2.40024344,1.720093,1.16608,2.008891,1.911755,1.742214,1.221492,1.827407,1.78674,1.225444,1.164228,,,,,,,
154,1.472781,2.415564823,1.722056,1.166391,2.010557,1.91456,1.743385,1.221875,1.834708,1.788331,1.224926,1.162612,,,,,,,
154.5,1.471253,2.410444963,1.726725,1.168217,2.015902,1.919306,1.744338,1.224114,1.836224,1.78674,1.224926,1.165844,,,,,,,
155,1.473672,2.410444963,1.731907,1.168313,2.020445,1.921834,1.74529,1.227176,1.836224,1.785148,1.224926,1.164228,,,,,,,
155.5,1.471792,2.413398144,1.739883,1.170312,2.03107,1.922737,1.746164,1.227176,1.835628,1.784908,1.224434,1.164228,,,,,,,
156,1.471792,2.415564823,1.740448,1.173195,2.033718,1.924414,1.750029,1.227176,1.836819,1.784908,1.224926,1.165844,,,,,,,
156.5,1.474776,2.419168835,1.749871,1.174215,2.038113,1.9254,1.748534,1.229722,1.846784,1.78674,1.224926,1.162612,,,,,,,
157,1.474841,2.426378452,1.751925,1.175246,2.039793,1.926428,1.750036,1.232943,1.852167,1.788331,1.225961,1.164228,,,,,,,
157.5,1.474112,2.438638703,1.754351,1.176713,2.047987,1.938124,1.750353,1.232943,1.858553,1.788331,1.225985,1.165844,,,,,,,
158,1.47189,2.444128021,1.75577,1.180117,2.052632,1.944007,1.750195,1.229105,1.861763,1.788331,1.226008,1.162612,,,,,,,
158.5,1.476432,2.45002706,1.75642,1.180272,2.054824,1.94884,1.750413,1.231332,1.883073,1.785148,1.225985,1.162612,,,,,,,
159,1.476432,2.451996355,1.756793,1.181465,2.05559,1.959022,1.750473,1.232943,1.885152,1.788488,1.225985,1.165844,,,,,,,
159.5,1.474112,2.451996355,1.757811,1.185347,2.056338,1.971132,1.750473,1.232943,1.88798,1.788644,1.226234,1.164228,,,,,,,
160,1.476008,2.450912109,1.758015,1.185395,2.060942,1.971364,1.755517,1.233543,1.889107,1.791691,1.226234,1.162612,,,,,,,
160.5,1.473672,2.449463828,1.758544,1.185395,2.065792,1.980584,1.758355,1.237065,1.888729,1.794183,1.226234,1.162039,,,,,,,
161,1.474308,2.45002706,1.759309,1.187629,2.067774,1.992434,1.758994,1.237829,1.913223,1.795624,1.22646,1.162039,,,,,,,
161.5,1.481017,2.446795925,1.759713,1.187701,2.068593,1.994442,1.758994,1.237829,1.919135,1.797064,1.226526,1.161466,,,,,,,
162,1.481581,2.449463828,1.765185,1.190239,2.076185,2.012053,1.759271,1.23795,1.921797,1.795624,1.22646,1.161466,,,,,,,
162.5,1.48721,2.450912109,1.766656,1.191701,2.076627,2.013026,1.759452,1.239982,1.920568,1.795624,1.227504,1.161466,,,,,,,
163,1.49034,2.465520448,1.768348,1.192441,2.077416,2.024544,1.759452,1.241729,1.921797,1.794183,1.227958,1.162039,,,,,,,
163.5,1.492769,2.460921147,1.775916,1.191701,2.088514,2.029568,1.7612,1.241761,1.929571,1.792937,1.228412,1.162039,,,,,,,
164,1.493726,2.465520448,1.777996,1.195921,2.093037,2.033076,1.7612,1.244597,1.930411,1.791691,1.228412,1.162039,,,,,,,
164.5,1.493726,2.460921147,1.778735,1.203998,2.094328,2.036634,1.763142,1.247943,1.936421,1.795624,1.228693,1.161466,,,,,,,
165,1.493726,2.456160673,1.782379,1.206084,2.097374,2.04007,1.763142,1.247943,1.946384,1.798036,1.229218,1.161466,,,,,,,
165.5,1.493726,2.454019123,1.786788,1.208143,2.103483,2.040993,1.763142,1.247943,1.950339,1.797064,1.229218,1.161466,,,,,,,
166,1.493886,2.456321846,1.789524,1.211543,2.106962,2.044719,1.763142,1.24627,1.946384,1.797064,1.229095,1.162039,,,,,,,
166.5,1.493762,2.455720067,1.794201,1.213735,2.109232,2.048931,1.765083,1.24833,1.950394,1.795624,1.230107,1.161466,,,,,,,
167,1.494349,2.466567508,1.799443,1.220957,2.111041,2.056649,1.765083,1.251993,1.950394,1.794183,1.230996,1.161466,,,,,,,
167.5,1.500482,2.466567508,1.806864,1.221488,2.118795,2.069026,1.767026,1.257687,1.950394,1.791691,1.230996,1.161466,,,,,,,
168,1.500278,2.470149068,1.80718,1.222088,2.125231,2.074894,1.767026,1.257997,1.950394,1.797064,1.229095,1.161221,,,,,,,
168.5,1.493726,2.471505789,1.808001,1.222348,2.129942,2.074885,1.767026,1.258324,1.95045,1.798036,1.230107,1.161221,,,,,,,
169,1.49444,2.47286251,1.810879,1.22266,2.12861,2.077023,1.773226,1.258723,1.95137,1.797064,1.229218,1.161221,,,,,,,
169.5,1.500278,2.4793426,1.814655,1.224316,2.13345,2.079103,1.770126,1.260937,1.952399,1.797064,1.230107,1.162612,,,,,,,
170,1.509169,2.475075478,1.820392,1.223349,2.133797,2.084791,1.768137,1.261918,1.95091,1.794183,1.229218,1.161466,,,,,,,
170.5,1.518484,2.47311721,1.825044,1.223736,2.139239,2.107236,1.773226,1.261918,1.953428,1.794183,1.229218,1.162039,,,,,,,
171,1.518577,2.470149068,1.826149,1.22558,2.146616,2.111974,1.773226,1.261918,1.953428,1.795624,1.229218,1.162612,,,,,,,
171.5,1.518281,2.477209039,1.82935,1.230627,2.152408,2.12701,1.773719,1.263347,1.954844,1.795624,1.229095,1.162612,,,,,,,
172,1.519319,2.47311721,1.829179,1.23277,2.153334,2.132077,1.773472,1.264013,1.956897,1.798036,1.229095,1.164228,,,,,,,
172.5,1.520033,2.47337191,1.830822,1.23277,2.163481,2.130947,1.778042,1.262633,1.957824,1.798036,1.229095,1.164228,,,,,,,
173,1.520215,2.470080876,1.834952,1.233096,2.155194,2.134431,1.778172,1.263347,1.957824,1.797064,1.228973,1.165844,,,,,,,
173.5,1.519854,2.477209039,1.835311,1.235733,2.166889,2.151069,1.77821,1.264896,1.958751,1.794183,1.229218,1.165844,,,,,,,
174,1.519631,2.482083609,1.836131,1.235851,2.175066,2.153646,1.77821,1.265976,1.961758,1.795624,1.229095,1.166604,,,,,,,
174.5,1.519388,2.483159651,1.84104,1.23837,2.177309,2.167983,1.778172,1.267242,1.961758,1.795624,1.228973,1.166604,,,,,,,
175,1.51585,2.482746563,1.842158,1.240202,2.181462,2.170035,1.778172,1.267242,1.964766,1.790596,1.229095,1.167364,,,,,,,
175.5,1.516562,2.481283164,1.845357,1.241744,2.183999,2.173046,1.778661,1.267242,1.968693,1.791691,1.229218,1.167364,,,,,,,
176,1.511003,2.482083609,1.84485,1.244102,2.188809,2.177592,1.780221,1.269579,1.964766,1.789501,1.229095,1.167364,,,,,,,
176.5,1.509547,2.485288704,1.845296,1.246447,2.206364,2.187655,1.779648,1.269579,1.97262,1.791691,1.228973,1.165844,,,,,,,
177,1.512964,2.485171451,1.8474,1.249452,2.207594,2.187709,1.780221,1.26841,1.97262,1.790596,1.229218,1.166604,,,,,,,
177.5,1.512964,2.488943872,1.852064,1.251798,2.208853,2.216785,1.78831,1.267242,1.975074,1.791691,1.228973,1.1677,,,,,,,
178,1.514164,2.492682052,1.859116,1.252694,2.20966,2.226765,1.78831,1.266609,1.977528,1.792937,1.228693,1.16774,,,,,,,
178.5,1.51257,2.492682052,1.862662,1.253175,2.210362,2.23181,1.78831,1.267242,1.978066,1.790596,1.228693,1.16774,,,,,,,
179,1.501211,2.488943872,1.863641,1.25369,2.229123,2.232153,1.78831,1.269579,1.978066,1.792937,1.228693,1.16778,,,,,,,
179.5,1.500215,2.492691553,1.865038,1.254264,2.233075,2.233157,1.788597,1.269579,1.97968,1.797064,1.228693,1.168285,,,,,,,
180,1.500515,2.492691553,1.866814,1.257788,2.231135,2.242278,1.789053,1.270116,1.980756,1.795624,1.228693,1.168285,,,,,,,
180.5,1.500563,2.492682052,1.866273,1.262844,2.234788,2.262533,1.79571,1.26841,1.97968,1.797064,1.229218,1.16774,,,,,,,
181,1.500708,2.494352586,1.867742,1.266466,2.236622,2.265812,1.79609,1.270653,1.978066,1.795624,1.230107,1.16774,,,,,,,
181.5,1.501756,2.492701055,1.869633,1.268295,2.246818,2.278568,1.79647,1.272614,1.978066,1.795624,1.230107,1.16778,,,,,,,
182,1.501589,2.492691553,1.870354,1.270674,2.251024,2.282935,1.79609,1.278755,1.978603,1.795624,1.230107,1.16778,,,,,,,
182.5,1.507832,2.49676937,1.873075,1.27078,2.252388,2.297799,1.799943,1.280129,1.97968,1.795624,1.235305,1.168285,,,,,,,
183,1.516931,2.50180837,1.875817,1.276096,2.253929,2.301072,1.802143,1.280346,1.978066,1.797064,1.235305,1.168285,,,,,,,
183.5,1.515549,2.503522533,1.876761,1.285014,2.255144,2.316284,1.799943,1.28179,1.978066,1.795624,1.235858,1.169455,,,,,,,
184,1.515954,2.504138467,1.88006,1.285774,2.260104,2.333734,1.804342,1.283724,1.97968,1.792937,1.235858,1.168285,,,,,,,
